                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.75611,                  3e-05,                  1.108,                0.15943,                0.47476,                 0.1913,                0.14178,                0.78444,                  3e-05,                 1.1227,             0.00040797,             0.00040797,             0.00040797
                     36,                0.75235,                  3e-05,                 1.1038,                0.17859,                0.47105,                  0.205,                 0.1495,                0.81285,                  3e-05,                 1.0841,             0.00040449,             0.00040449,             0.00040449
                     37,                0.74679,                  3e-05,                 1.1104,                0.16532,                0.49158,                0.19937,                0.14677,                0.80999,                  3e-05,                  1.122,             0.00040102,             0.00040102,             0.00040102
                     38,                0.75395,                  3e-05,                 1.1159,                0.18522,                0.49427,                0.21367,                0.16018,                0.81711,                  3e-05,                  1.083,             0.00039755,             0.00039755,             0.00039755
                     39,                0.74162,                  3e-05,                  1.115,                0.16372,                0.49912,                0.22609,                0.16281,                0.80291,                  3e-05,                 1.1088,             0.00039408,             0.00039408,             0.00039408
                     40,                 0.7504,                  3e-05,                 1.1131,                0.15396,                0.49757,                0.20543,                0.14931,                0.78508,                  3e-05,                 1.1148,             0.00039061,             0.00039061,             0.00039061
                     41,                0.75293,                  3e-05,                 1.1103,                0.16025,                0.49684,                 0.1959,                0.14322,                0.78203,                  3e-05,                 1.0578,             0.00038714,             0.00038714,             0.00038714
                     42,                0.74511,                  3e-05,                 1.1137,                0.19603,                0.46002,                0.21719,                0.14894,                0.79712,                  3e-05,                 1.1746,             0.00038366,             0.00038366,             0.00038366
                     43,                0.74095,                  3e-05,                 1.1057,                0.18622,                0.52078,                 0.2388,                0.17703,                0.75403,                  3e-05,                 1.0713,             0.00038019,             0.00038019,             0.00038019
                     44,                0.73905,                  3e-05,                 1.1018,                0.17267,                0.45916,                 0.2085,                0.15749,                0.76351,                  3e-05,                 1.0512,             0.00037672,             0.00037672,             0.00037672
                     45,                0.74587,                  3e-05,                 1.1072,                0.18253,                0.50695,                0.22059,                0.15466,                0.80579,                  3e-05,                  1.118,             0.00037325,             0.00037325,             0.00037325
                     46,                0.74152,                  3e-05,                 1.1031,                0.14569,                0.45217,                0.19656,                0.14216,                0.80724,                  3e-05,                 1.0918,             0.00036978,             0.00036978,             0.00036978
                     47,                  0.725,                  3e-05,                 1.0949,                0.15734,                0.47041,                0.20551,                0.15148,                 0.7731,                  3e-05,                 1.0831,             0.00036631,             0.00036631,             0.00036631
                     48,                0.73351,                  3e-05,                 1.0925,                0.16382,                0.52508,                0.22758,                0.16256,                0.78469,                  3e-05,                 1.1089,             0.00036283,             0.00036283,             0.00036283
                     49,                0.72629,                  3e-05,                 1.1075,                0.18204,                0.49272,                0.23431,                0.17451,                0.76605,                  3e-05,                 1.0644,             0.00035936,             0.00035936,             0.00035936
                     50,                0.73988,                  3e-05,                 1.1086,                0.17988,                0.48259,                 0.2456,                0.18012,                0.76087,                  3e-05,                 1.0947,             0.00035589,             0.00035589,             0.00035589
                     51,                0.72339,                  3e-05,                 1.0961,                0.13877,                0.52569,                0.22043,                0.15225,                0.90481,                  3e-05,                  1.127,             0.00035242,             0.00035242,             0.00035242
                     52,                 0.7248,                  3e-05,                 1.0982,                0.18056,                0.48643,                0.22303,                0.16518,                0.79845,                  3e-05,                 1.1095,             0.00034895,             0.00034895,             0.00034895
                     53,                0.72793,                  3e-05,                  1.101,                0.19861,                0.45948,                0.24213,                0.17551,                0.76601,                  3e-05,                 1.1156,             0.00034548,             0.00034548,             0.00034548
                     54,                0.70854,                  3e-05,                 1.0948,                0.19673,                 0.4671,                0.25856,                0.19139,                0.79075,                  3e-05,                 1.0957,             0.00034201,             0.00034201,             0.00034201
                     55,                0.72424,                  3e-05,                  1.105,                0.16669,                0.49746,                0.24548,                0.17524,                0.81386,                  3e-05,                 1.1668,             0.00033853,             0.00033853,             0.00033853
                     56,                  0.708,                  3e-05,                 1.0978,                0.19316,                0.45883,                0.24983,                0.18121,                0.79898,                  3e-05,                 1.1183,             0.00033506,             0.00033506,             0.00033506
                     57,                0.70182,                  3e-05,                 1.0997,                0.22188,                 0.4781,                0.27292,                0.19598,                0.78128,                  3e-05,                 1.1476,             0.00033159,             0.00033159,             0.00033159
                     58,                0.71546,                  3e-05,                 1.1006,                0.21793,                0.50019,                0.27679,                0.19864,                0.79957,                  3e-05,                 1.1978,             0.00032812,             0.00032812,             0.00032812
                     59,                0.70562,                  3e-05,                 1.0961,                0.21054,                0.48175,                0.26442,                0.18625,                0.81663,                  3e-05,                 1.1709,             0.00032465,             0.00032465,             0.00032465
                     60,                0.70493,                  3e-05,                 1.1007,                0.21878,                0.47141,                0.26838,                0.19342,                 0.7626,                  3e-05,                 1.1382,             0.00032118,             0.00032118,             0.00032118
                     61,                0.69971,                  3e-05,                 1.0995,                0.26283,                 0.4545,                 0.2951,                0.21123,                0.78267,                  3e-05,                 1.1434,              0.0003177,              0.0003177,              0.0003177
                     62,                0.69875,                  3e-05,                 1.1009,                0.22522,                0.45636,                0.25915,                0.18387,                0.82019,                  3e-05,                 1.1864,             0.00031423,             0.00031423,             0.00031423
                     63,                0.69788,                  3e-05,                 1.0921,                0.24247,                0.45314,                0.27978,                0.20695,                0.80016,                  3e-05,                 1.1021,             0.00031076,             0.00031076,             0.00031076
                     64,                0.69078,                  3e-05,                 1.0878,                 0.2002,                0.46557,                0.26194,                0.18962,                0.79254,                  3e-05,                  1.116,             0.00030729,             0.00030729,             0.00030729
                     65,                0.68489,                  3e-05,                 1.0878,                 0.1957,                0.47211,                0.27379,                0.20143,                0.78703,                  3e-05,                 1.0929,             0.00030382,             0.00030382,             0.00030382
                     66,                0.68367,                  3e-05,                 1.0971,                0.22335,                 0.4952,                  0.273,                0.20152,                0.80116,                  3e-05,                 1.0944,             0.00030035,             0.00030035,             0.00030035
                     67,                 0.6878,                  3e-05,                 1.0907,                0.22803,                0.46304,                 0.2953,                0.21496,                0.81446,                  3e-05,                 1.1363,             0.00029687,             0.00029687,             0.00029687
                     68,                0.68259,                  3e-05,                 1.0906,                0.24686,                0.42294,                0.30732,                0.22143,                0.82686,                  3e-05,                 1.1461,              0.0002934,              0.0002934,              0.0002934
                     69,                 0.6885,                  3e-05,                  1.096,                 0.1961,                0.44614,                0.26396,                 0.1838,                0.84287,                  3e-05,                  1.258,             0.00028993,             0.00028993,             0.00028993
                     70,                 0.6861,                  3e-05,                 1.0906,                0.20432,                0.53216,                0.28778,                 0.1972,                0.87166,                  3e-05,                 1.2162,             0.00028646,             0.00028646,             0.00028646
                     71,                0.68239,                  3e-05,                 1.0904,                0.22539,                0.46871,                0.28004,                0.20189,                0.78835,                  3e-05,                 1.1566,             0.00028299,             0.00028299,             0.00028299
                     72,                0.67867,                  3e-05,                 1.0926,                0.26582,                0.50054,                0.32346,                0.23983,                0.79672,                  3e-05,                 1.1167,             0.00027952,             0.00027952,             0.00027952
                     73,                0.67163,                  3e-05,                 1.0851,                0.26591,                0.45328,                0.30879,                0.22267,                0.80843,                  3e-05,                 1.2012,             0.00027604,             0.00027604,             0.00027604
                     74,                0.68493,                  3e-05,                 1.0909,                0.21655,                  0.515,                0.30352,                0.21838,                0.81386,                  3e-05,                 1.1775,             0.00027257,             0.00027257,             0.00027257
                     75,                0.67978,                  3e-05,                 1.0902,                0.24233,                0.48391,                0.29763,                0.21758,                0.80838,                  3e-05,                 1.1852,              0.0002691,              0.0002691,              0.0002691
                     76,                0.66575,                  3e-05,                 1.0897,                0.25284,                0.49611,                0.30456,                0.22116,                0.81291,                  3e-05,                 1.2114,             0.00026563,             0.00026563,             0.00026563
                     77,                0.67947,                  3e-05,                 1.0969,                0.25343,                0.50198,                0.33294,                0.24457,                0.77085,                  3e-05,                 1.1743,             0.00026216,             0.00026216,             0.00026216
                     78,                0.66894,                  3e-05,                 1.0894,                0.26924,                0.45401,                 0.3368,                0.24351,                0.85032,                  3e-05,                 1.1979,             0.00025869,             0.00025869,             0.00025869
                     79,                0.67239,                  3e-05,                  1.089,                0.27085,                 0.4804,                0.32475,                0.23679,                0.82574,                  3e-05,                 1.1719,             0.00025522,             0.00025522,             0.00025522
                     80,                0.66272,                  3e-05,                 1.0886,                0.23366,                0.49128,                0.28216,                0.19593,                0.82521,                  3e-05,                 1.2535,             0.00025174,             0.00025174,             0.00025174
                     81,                0.66413,                  3e-05,                 1.0852,                 0.2293,                0.47816,                0.29032,                0.20588,                0.82579,                  3e-05,                 1.2623,             0.00024827,             0.00024827,             0.00024827
                     82,                0.66344,                  3e-05,                  1.084,                0.21392,                0.49767,                0.30335,                0.21777,                0.82799,                  3e-05,                 1.1897,              0.0002448,              0.0002448,              0.0002448
                     83,                0.67696,                  3e-05,                 1.0989,                0.22666,                0.47955,                0.30733,                0.22638,                0.79147,                  3e-05,                 1.1526,             0.00024133,             0.00024133,             0.00024133
                     84,                0.65628,                  3e-05,                 1.0832,                0.25163,                0.47782,                0.34302,                0.25151,                0.78908,                  3e-05,                 1.2055,             0.00023786,             0.00023786,             0.00023786
                     85,                0.65834,                  3e-05,                  1.083,                0.23676,                0.48008,                0.32424,                0.23131,                0.82188,                  3e-05,                 1.2371,             0.00023439,             0.00023439,             0.00023439
                     86,                0.64845,                  3e-05,                 1.0753,                0.25768,                 0.4703,                0.32871,                0.23272,                0.83123,                  3e-05,                 1.2696,             0.00023091,             0.00023091,             0.00023091
                     87,                0.64374,                  3e-05,                 1.0742,                 0.2948,                0.51018,                0.36588,                0.27021,                0.82094,                  3e-05,                 1.1767,             0.00022744,             0.00022744,             0.00022744
                     88,                0.64502,                  3e-05,                 1.0765,                0.28538,                0.50978,                0.34095,                0.24613,                0.81535,                  3e-05,                 1.2249,             0.00022397,             0.00022397,             0.00022397
                     89,                0.64242,                  3e-05,                 1.0764,                0.29015,                0.48635,                0.35719,                0.26494,                0.81686,                  3e-05,                 1.1718,              0.0002205,              0.0002205,              0.0002205
                     90,                0.63402,                  3e-05,                 1.0742,                0.26083,                0.48462,                0.34699,                0.25364,                  0.801,                  3e-05,                 1.1884,             0.00021703,             0.00021703,             0.00021703
                     91,                0.64826,                  3e-05,                 1.0837,                0.27586,                0.50604,                0.34633,                0.25417,                0.81571,                  3e-05,                 1.1957,             0.00021356,             0.00021356,             0.00021356
                     92,                0.63828,                  3e-05,                  1.077,                0.27485,                0.49672,                0.33732,                0.24678,                0.80403,                  3e-05,                 1.1893,             0.00021008,             0.00021008,             0.00021008
                     93,                0.63381,                  3e-05,                 1.0693,                0.26239,                0.49738,                0.33384,                0.24068,                0.83349,                  3e-05,                 1.2201,             0.00020661,             0.00020661,             0.00020661
                     94,                0.63803,                  3e-05,                 1.0714,                0.23636,                0.51439,                0.34447,                0.25067,                0.80315,                  3e-05,                 1.2415,             0.00020314,             0.00020314,             0.00020314
                     95,                0.62981,                  3e-05,                 1.0674,                0.30183,                   0.49,                0.37302,                0.27546,                0.81372,                  3e-05,                 1.2126,             0.00019967,             0.00019967,             0.00019967
                     96,                0.64332,                  3e-05,                 1.0748,                0.29253,                0.48707,                 0.3655,                0.27105,                0.82182,                  3e-05,                 1.2103,              0.0001962,              0.0001962,              0.0001962
                     97,                0.63554,                  3e-05,                 1.0741,                0.29423,                0.50292,                0.35375,                0.25652,                0.83366,                  3e-05,                 1.2481,             0.00019273,             0.00019273,             0.00019273
                     98,                0.62702,                  3e-05,                 1.0675,                0.31769,                0.52175,                0.38296,                0.28451,                0.80031,                  3e-05,                 1.2102,             0.00018925,             0.00018925,             0.00018925
                     99,                0.62503,                  3e-05,                 1.0637,                0.31623,                 0.5224,                0.36846,                0.27261,                0.82234,                  3e-05,                  1.194,             0.00018578,             0.00018578,             0.00018578
                    100,                0.63034,                  3e-05,                 1.0696,                0.30349,                0.49929,                0.36922,                0.27525,                0.81402,                  3e-05,                 1.2149,             0.00018231,             0.00018231,             0.00018231
                    101,                0.61729,                  3e-05,                 1.0637,                 0.2729,                0.48662,                0.35801,                 0.2596,                0.81444,                  3e-05,                 1.2489,             0.00017884,             0.00017884,             0.00017884
                    102,                0.63067,                  3e-05,                 1.0708,                0.29407,                0.49102,                0.36672,                0.27277,                0.80672,                  3e-05,                 1.2095,             0.00017537,             0.00017537,             0.00017537
                    103,                0.61806,                  3e-05,                  1.067,                  0.303,                0.48136,                0.36649,                0.27314,                0.81848,                  3e-05,                 1.1991,              0.0001719,              0.0001719,              0.0001719
                    104,                0.60587,                  3e-05,                 1.0564,                0.26033,                0.49582,                0.34918,                0.25579,                0.81875,                  3e-05,                 1.2217,             0.00016843,             0.00016843,             0.00016843
                    105,                0.61794,                  3e-05,                 1.0665,                0.26321,                0.47546,                0.35445,                0.26046,                0.82388,                  3e-05,                 1.2179,             0.00016495,             0.00016495,             0.00016495
                    106,                 0.6154,                  3e-05,                 1.0606,                0.28788,                0.49228,                0.35097,                0.25668,                0.82322,                  3e-05,                  1.225,             0.00016148,             0.00016148,             0.00016148
                    107,                0.61228,                  3e-05,                  1.065,                0.26871,                0.51684,                 0.3516,                0.25436,                0.82454,                  3e-05,                 1.2447,             0.00015801,             0.00015801,             0.00015801
                    108,                0.60255,                  3e-05,                 1.0572,                0.31975,                0.49103,                 0.3752,                0.27519,                0.82309,                  3e-05,                 1.2459,             0.00015454,             0.00015454,             0.00015454
                    109,                0.60872,                  3e-05,                 1.0582,                0.29151,                0.49081,                0.37138,                  0.272,                0.83963,                  3e-05,                 1.2475,             0.00015107,             0.00015107,             0.00015107
                    110,                0.61432,                  3e-05,                 1.0621,                0.28103,                0.47101,                0.35537,                0.25493,                0.83688,                  3e-05,                  1.282,              0.0001476,              0.0001476,              0.0001476
                    111,                0.61146,                  3e-05,                  1.059,                0.26312,                 0.5082,                 0.3581,                0.25887,                0.82713,                  3e-05,                 1.2826,             0.00014412,             0.00014412,             0.00014412
                    112,                0.60744,                  3e-05,                 1.0595,                0.26054,                0.51876,                0.34944,                0.25064,                0.84516,                  3e-05,                 1.2839,             0.00014065,             0.00014065,             0.00014065
                    113,                0.60405,                  3e-05,                 1.0539,                0.28887,                0.50929,                0.36301,                0.26227,                0.83737,                  3e-05,                 1.2421,             0.00013718,             0.00013718,             0.00013718
                    114,                0.60475,                  3e-05,                 1.0498,                0.28922,                0.51239,                0.37948,                0.28031,                0.81688,                  3e-05,                 1.2371,             0.00013371,             0.00013371,             0.00013371
                    115,                 0.6103,                  3e-05,                 1.0636,                0.27885,                0.47872,                0.35735,                0.25805,                0.82973,                  3e-05,                 1.2504,             0.00013024,             0.00013024,             0.00013024
                    116,                0.59549,                  3e-05,                 1.0511,                0.29341,                0.50259,                0.35645,                0.26077,                0.83754,                  3e-05,                 1.2482,             0.00012677,             0.00012677,             0.00012677
                    117,                0.59556,                  3e-05,                 1.0513,                0.29049,                0.50301,                0.37179,                0.26747,                0.84796,                  3e-05,                 1.2673,             0.00012329,             0.00012329,             0.00012329
                    118,                0.59518,                  3e-05,                 1.0506,                0.29698,                0.53161,                0.38521,                 0.2815,                0.82464,                  3e-05,                 1.2364,             0.00011982,             0.00011982,             0.00011982
