                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.90689,                  4e-05,                 1.2381,                0.08238,                0.46318,                0.12155,                0.09543,                0.76593,                  4e-05,                 1.0546,             0.00034895,             0.00034895,             0.00034895
                     36,                0.88028,                  4e-05,                  1.179,                 0.0834,                0.43847,                0.12031,                0.09186,                0.77841,                  4e-05,                 1.0601,             0.00034374,             0.00034374,             0.00034374
                     37,                0.91472,                  4e-05,                 1.2036,                0.08546,                0.50127,                 0.1199,                0.09083,                0.76006,                  4e-05,                 1.0635,             0.00033853,             0.00033853,             0.00033853
                     38,                0.90315,                  4e-05,                 1.2065,                0.07887,                0.52677,                0.12004,                0.08891,                0.76257,                  4e-05,                 1.0787,             0.00033333,             0.00033333,             0.00033333
                     39,                0.89422,                  4e-05,                 1.1728,                0.07451,                0.54858,                 0.1217,                0.08724,                0.79848,                  4e-05,                 1.1102,             0.00032812,             0.00032812,             0.00032812
                     40,                 0.8325,                  4e-05,                 1.1514,                0.07818,                0.60352,                0.12307,                0.09182,                0.79897,                  4e-05,                 1.0923,             0.00032291,             0.00032291,             0.00032291
                     41,                0.90808,                  4e-05,                 1.2249,                0.08003,                0.64885,                 0.1248,                0.09569,                0.78176,                  4e-05,                 1.0784,              0.0003177,              0.0003177,              0.0003177
                     42,                 0.8765,                  4e-05,                  1.167,                0.07775,                0.57492,                 0.1247,                0.09501,                0.81326,                  4e-05,                 1.0874,              0.0003125,              0.0003125,              0.0003125
                     43,                 0.8823,                  4e-05,                 1.1668,                0.07627,                0.52805,                0.12371,                0.09645,                0.82781,                  4e-05,                 1.0716,             0.00030729,             0.00030729,             0.00030729
                     44,                0.92037,                  4e-05,                 1.2071,                0.08949,                0.35371,                0.13017,                0.10253,                0.82323,                  4e-05,                 1.0548,             0.00030208,             0.00030208,             0.00030208
                     45,                0.87518,                  4e-05,                 1.1772,                 0.0855,                0.36807,                0.12925,                0.10103,                 0.7861,                  4e-05,                 1.0423,             0.00029687,             0.00029687,             0.00029687
                     46,                0.86049,                  4e-05,                 1.1597,                0.08958,                0.33628,                0.13769,                0.10674,                0.74962,                  4e-05,                 1.0192,             0.00029167,             0.00029167,             0.00029167
                     47,                0.89349,                  4e-05,                 1.1932,                0.11874,                0.29159,                0.14265,                0.10968,                0.74409,                  4e-05,                 1.0169,             0.00028646,             0.00028646,             0.00028646
                     48,                0.86244,                  4e-05,                 1.2001,                0.10841,                0.29991,                0.14445,                 0.1113,                0.75225,                  4e-05,                 1.0247,             0.00028125,             0.00028125,             0.00028125
                     49,                   0.88,                  4e-05,                 1.2121,                0.09218,                0.32473,                0.14509,                0.10985,                0.75741,                  4e-05,                 1.0312,             0.00027604,             0.00027604,             0.00027604
                     50,                0.87134,                  4e-05,                 1.1897,                0.09139,                 0.4741,                0.14346,                0.10987,                0.74262,                  4e-05,                 1.0143,             0.00027084,             0.00027084,             0.00027084
                     51,                0.86579,                  4e-05,                  1.189,                0.08806,                0.41428,                0.14634,                0.11356,                0.72356,                  3e-05,                 1.0097,             0.00026563,             0.00026563,             0.00026563
                     52,                0.84336,                  4e-05,                 1.1231,                0.09634,                0.33346,                 0.1431,                0.11201,                0.69984,                  3e-05,                 1.0055,             0.00026042,             0.00026042,             0.00026042
                     53,                 0.7749,                  4e-05,                 1.1149,                0.09575,                0.34765,                0.15234,                0.12169,                0.70196,                  4e-05,                 1.0184,             0.00025522,             0.00025522,             0.00025522
                     54,                0.84874,                  4e-05,                 1.1782,                0.09383,                0.36301,                0.15343,                0.12066,                0.71491,                  3e-05,                 1.0248,             0.00025001,             0.00025001,             0.00025001
                     55,                0.81101,                  4e-05,                 1.1664,                0.10244,                0.42344,                0.15276,                0.11898,                0.74628,                  3e-05,                 1.0324,              0.0002448,              0.0002448,              0.0002448
                     56,                0.82058,                  4e-05,                 1.1363,                0.09247,                0.41224,                0.15505,                0.11263,                0.79026,                  3e-05,                 1.0453,             0.00023959,             0.00023959,             0.00023959
                     57,                0.80991,                  4e-05,                 1.1505,                 0.0918,                0.51374,                0.14278,                0.10368,                0.81993,                  3e-05,                 1.0606,             0.00023439,             0.00023439,             0.00023439
                     58,                0.87397,                  4e-05,                 1.1963,                0.09119,                0.45173,                0.14205,                0.10513,                0.84097,                  4e-05,                 1.0663,             0.00022918,             0.00022918,             0.00022918
                     59,                0.82771,                  4e-05,                  1.151,                0.08746,                0.46885,                0.14762,                0.11442,                0.80332,                  4e-05,                 1.0491,             0.00022397,             0.00022397,             0.00022397
                     60,                0.78091,                  4e-05,                  1.097,                 0.0814,                0.57442,                0.14396,                0.11079,                0.77034,                  4e-05,                 1.0427,             0.00021876,             0.00021876,             0.00021876
                     61,                 0.8233,                  4e-05,                 1.1714,                0.07897,                0.70977,                0.14448,                0.10986,                0.74988,                  4e-05,                 1.0461,             0.00021356,             0.00021356,             0.00021356
                     62,                0.78305,                  4e-05,                 1.1504,                0.08193,                0.54127,                0.14515,                0.10928,                0.76293,                  4e-05,                 1.0518,             0.00020835,             0.00020835,             0.00020835
                     63,                0.75944,                  4e-05,                 1.1053,                0.07922,                0.53705,                0.14632,                0.10657,                0.81674,                  4e-05,                 1.0573,             0.00020314,             0.00020314,             0.00020314
                     64,                0.74816,                  4e-05,                  1.098,                0.07967,                0.58006,                0.14388,                0.10433,                0.81843,                  4e-05,                 1.0591,             0.00019793,             0.00019793,             0.00019793
                     65,                0.78469,                  4e-05,                 1.1417,                0.07781,                0.58814,                0.14116,                0.10448,                0.80521,                  4e-05,                 1.0559,             0.00019273,             0.00019273,             0.00019273
                     66,                0.76844,                  4e-05,                 1.1229,                0.07987,                0.60845,                0.13481,                 0.1007,                0.77703,                  4e-05,                 1.0468,             0.00018752,             0.00018752,             0.00018752
                     67,                0.79859,                  3e-05,                 1.1528,                0.07835,                0.70279,                0.14263,                 0.1068,                0.73794,                  4e-05,                  1.042,             0.00018231,             0.00018231,             0.00018231
                     68,                0.70995,                  3e-05,                 1.0906,                0.07438,                0.51027,                0.14423,                0.10989,                  0.747,                  4e-05,                 1.0497,              0.0001771,              0.0001771,              0.0001771
                     69,                0.83528,                  4e-05,                 1.2089,                0.08081,                0.45207,                0.14757,                0.11147,                 0.7567,                  4e-05,                 1.0568,              0.0001719,              0.0001719,              0.0001719
                     70,                0.76975,                  3e-05,                 1.1303,                0.08746,                0.37002,                0.14672,                 0.1177,                0.76927,                  4e-05,                 1.0618,             0.00016669,             0.00016669,             0.00016669
