                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4739,                 1.8855,                 2.6192,                0.56637,                0.67522,                0.70335,                0.48632,                 1.0987,                 1.4639,                 2.3643,             0.00034895,             0.00034895,             0.00034895
                     36,                 1.3862,                 1.8422,                 2.5499,                0.59917,                0.69189,                0.71901,                0.51037,                 1.1402,                 1.4439,                  2.333,             0.00034374,             0.00034374,             0.00034374
                     37,                 1.4062,                  1.824,                 2.5174,                0.57629,                0.74048,                 0.7415,                0.52582,                 1.0963,                 1.4261,                 2.3004,             0.00033853,             0.00033853,             0.00033853
                     38,                 1.4382,                 1.8264,                 2.4993,                0.69325,                0.66759,                0.74218,                 0.5147,                 1.1095,                 1.4155,                 2.2687,             0.00033333,             0.00033333,             0.00033333
                     39,                 1.3869,                  1.722,                 2.4193,                0.57316,                0.73021,                0.72347,                0.50733,                 1.0674,                 1.3994,                 2.2374,             0.00032812,             0.00032812,             0.00032812
                     40,                 1.3435,                 1.6737,                 2.3977,                0.59138,                0.69853,                0.71169,                0.51268,                 1.0689,                 1.4123,                 2.2519,             0.00032291,             0.00032291,             0.00032291
                     41,                 1.4103,                 1.7287,                 2.5217,                0.62329,                0.69137,                0.71989,                0.50771,                 1.0737,                 1.3717,                 2.2111,              0.0003177,              0.0003177,              0.0003177
                     42,                 1.4372,                 1.6935,                 2.4149,                 0.6367,                0.69527,                0.72182,                0.47495,                 1.2166,                 1.4095,                 2.2065,              0.0003125,              0.0003125,              0.0003125
                     43,                 1.3694,                 1.6224,                 2.3377,                0.59607,                0.81586,                0.77146,                0.54869,                 1.0727,                 1.2991,                 2.1356,             0.00030729,             0.00030729,             0.00030729
                     44,                 1.3764,                 1.7307,                 2.3695,                0.73224,                0.72327,                0.76097,                0.55291,                 1.0314,                 1.3146,                 2.1269,             0.00030208,             0.00030208,             0.00030208
                     45,                 1.3317,                 1.6667,                 2.3253,                0.62352,                0.82318,                0.73827,                 0.5341,                 1.0499,                 1.3372,                 2.1439,             0.00029687,             0.00029687,             0.00029687
                     46,                 1.3752,                 1.6554,                  2.304,                0.63257,                0.83796,                0.73652,                0.52421,                 1.0401,                 1.3603,                 2.1187,             0.00029167,             0.00029167,             0.00029167
                     47,                 1.3092,                 1.5894,                 2.3119,                0.61317,                0.78498,                0.73366,                0.51249,                 1.0573,                 1.3782,                 2.1107,             0.00028646,             0.00028646,             0.00028646
                     48,                 1.3445,                 1.6001,                 2.2754,                0.65501,                0.77772,                0.75985,                0.52555,                 1.1193,                 1.3467,                 2.1261,             0.00028125,             0.00028125,             0.00028125
                     49,                 1.3167,                 1.6021,                 2.2484,                0.63842,                0.81011,                0.79234,                0.56033,                 1.0648,                 1.2786,                 2.0832,             0.00027604,             0.00027604,             0.00027604
                     50,                 1.3183,                 1.5511,                 2.2725,                0.64971,                0.91418,                0.83533,                0.61627,                0.99375,                 1.2032,                 2.0572,             0.00027084,             0.00027084,             0.00027084
                     51,                 1.2699,                 1.5115,                 2.2079,                0.69927,                0.85782,                 0.8472,                0.62024,                  1.002,                 1.1466,                 2.0078,             0.00026563,             0.00026563,             0.00026563
                     52,                 1.3279,                  1.515,                 2.1034,                0.75787,                0.84806,                0.85045,                0.62707,                 1.0072,                 1.1288,                 2.0066,             0.00026042,             0.00026042,             0.00026042
                     53,                 1.2312,                 1.5285,                 2.1481,                0.75067,                0.81524,                 0.8416,                0.61967,                 1.0048,                 1.1657,                 2.0473,             0.00025522,             0.00025522,             0.00025522
                     54,                 1.2743,                 1.5153,                 2.1755,                0.67915,                 0.8968,                0.81345,                0.60548,                0.98064,                 1.2275,                 2.0558,             0.00025001,             0.00025001,             0.00025001
                     55,                   1.21,                 1.4557,                  2.133,                0.68073,                0.88177,                 0.8233,                0.59399,                 1.0326,                 1.2434,                 2.0376,              0.0002448,              0.0002448,              0.0002448
                     56,                 1.2543,                 1.5422,                 2.1116,                0.69448,                 0.8573,                0.84856,                0.57639,                 1.1588,                 1.2333,                 2.0461,             0.00023959,             0.00023959,             0.00023959
                     57,                 1.2228,                 1.4056,                 2.0685,                0.69473,                0.89162,                0.84584,                0.57519,                 1.1524,                 1.2185,                  2.028,             0.00023439,             0.00023439,             0.00023439
                     58,                 1.2321,                 1.5225,                 2.1349,                0.72734,                0.87425,                0.85941,                0.62027,                 1.0476,                 1.1746,                 1.9916,             0.00022918,             0.00022918,             0.00022918
                     59,                 1.2368,                 1.4205,                    2.1,                0.72869,                0.91069,                0.85316,                0.62493,                 1.0571,                 1.1336,                 2.0109,             0.00022397,             0.00022397,             0.00022397
                     60,                 1.1817,                 1.3856,                 2.0157,                0.75492,                0.88355,                0.87788,                0.65245,                0.99322,                 1.0937,                 1.9473,             0.00021876,             0.00021876,             0.00021876
                     61,                 1.2196,                 1.3848,                 2.0727,                0.74902,                0.89303,                0.88928,                0.65137,                 1.0027,                 1.0916,                 1.9189,             0.00021356,             0.00021356,             0.00021356
                     62,                 1.1689,                  1.422,                 2.0128,                0.71421,                0.89794,                0.86749,                0.62848,                 1.0151,                 1.1396,                 1.9169,             0.00020835,             0.00020835,             0.00020835
                     63,                 1.1738,                 1.3334,                 2.0024,                0.70117,                0.87585,                 0.8412,                0.63801,                0.97137,                 1.1544,                 1.9101,             0.00020314,             0.00020314,             0.00020314
                     64,                 1.1199,                 1.3951,                 1.9803,                0.73874,                0.84677,                0.83785,                 0.6315,                0.95196,                 1.1103,                 1.9249,             0.00019793,             0.00019793,             0.00019793
                     65,                 1.1733,                 1.3377,                 2.0126,                0.75476,                0.87018,                0.86109,                0.63833,                0.96659,                 1.0652,                  1.953,             0.00019273,             0.00019273,             0.00019273
                     66,                  1.171,                 1.3907,                 2.0393,                0.79279,                0.88992,                0.87543,                0.64865,                0.96048,                 1.0451,                 1.9416,             0.00018752,             0.00018752,             0.00018752
                     67,                  1.177,                 1.3395,                 2.0186,                0.77499,                 0.9435,                0.90392,                  0.668,                0.96149,                 1.0067,                 1.8888,             0.00018231,             0.00018231,             0.00018231
                     68,                 1.1229,                  1.316,                 1.9143,                0.77624,                0.92156,                0.88764,                0.66647,                0.97341,                   1.01,                 1.8948,              0.0001771,              0.0001771,              0.0001771
                     69,                 1.2814,                 1.4116,                 2.1204,                0.79281,                0.93814,                0.89244,                0.66828,                0.94917,                 1.0167,                 1.8853,              0.0001719,              0.0001719,              0.0001719
                     70,                 1.1805,                 1.3648,                 1.9761,                0.76502,                0.90792,                0.87916,                0.66075,                0.94105,                 1.0634,                 1.8739,             0.00016669,             0.00016669,             0.00016669
                     71,                 1.1209,                 1.3165,                 1.9064,                0.73485,                0.89165,                0.86357,                0.63996,                0.96225,                  1.122,                 1.8928,             0.00016148,             0.00016148,             0.00016148
                     72,                 1.1346,                 1.3495,                 1.9942,                0.72559,                0.84596,                0.84492,                0.62627,                0.97227,                  1.161,                 1.8816,             0.00015627,             0.00015627,             0.00015627
                     73,                 1.1539,                  1.334,                  1.994,                0.71418,                 0.8625,                0.84982,                0.63524,                0.96529,                  1.149,                 1.8575,             0.00015107,             0.00015107,             0.00015107
                     74,                  1.223,                 1.4082,                 2.0065,                0.73443,                0.87068,                 0.8618,                0.62497,                 1.0075,                 1.1136,                 1.8531,             0.00014586,             0.00014586,             0.00014586
                     75,                 1.1474,                 1.2964,                 1.9291,                0.81025,                0.89188,                0.91133,                0.69198,                0.95821,                0.98032,                 1.8594,             0.00014065,             0.00014065,             0.00014065
                     76,                 1.2223,                 1.3353,                 2.0062,                0.79098,                0.93444,                0.90549,                0.70003,                0.92021,                0.97043,                 1.8503,             0.00013544,             0.00013544,             0.00013544
                     77,                 1.1172,                 1.2122,                 1.9103,                0.79982,                0.95335,                0.91738,                0.70789,                 0.9185,                0.95693,                 1.8605,             0.00013024,             0.00013024,             0.00013024
