                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.7459,                 2.5168,                 2.3547,                0.21265,                0.40119,                0.33755,                0.20098,                 1.3827,                  2.149,                 2.0349,             0.00010941,             0.00010941,             0.00010941
                     82,                 1.7226,                 2.4787,                 2.3338,                0.22721,                0.42899,                0.33846,                0.20164,                 1.3834,                 2.1494,                 2.0231,              0.0001042,              0.0001042,              0.0001042
                     83,                 1.6386,                 2.4823,                 2.2933,                0.21792,                0.49613,                 0.3366,                0.20057,                 1.3701,                 2.1467,                  2.006,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     84,                  1.763,                 2.4606,                 2.3098,                0.22238,                0.50394,                0.35392,                0.20997,                 1.3739,                 2.1331,                 1.9991,             9.3786e-05,             9.3786e-05,             9.3786e-05
                     85,                 1.8047,                 2.4914,                 2.3954,                0.23436,                0.48853,                0.35449,                0.21132,                 1.3738,                 2.1207,                 1.9962,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     86,                 1.7642,                 2.4623,                 2.3437,                0.24286,                0.46959,                0.35892,                0.21284,                 1.3678,                 2.1118,                 1.9949,             8.3371e-05,             8.3371e-05,             8.3371e-05
                     87,                 1.6844,                 2.4558,                  2.321,                0.24798,                0.45398,                 0.3657,                  0.223,                 1.3601,                 2.1005,                 1.9959,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     88,                 1.7322,                 2.4665,                 2.3485,                0.26325,                0.41849,                0.37038,                0.22332,                 1.3543,                 2.0936,                 1.9952,             7.2956e-05,             7.2956e-05,             7.2956e-05
                     89,                 1.7095,                 2.4073,                 2.3055,                0.26572,                0.52542,                0.37502,                0.22739,                 1.3503,                 2.0927,                 1.9838,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     90,                 1.6719,                 2.4409,                 2.2976,                0.26595,                0.51369,                 0.3803,                0.23046,                 1.3516,                 2.0896,                 1.9852,             6.2541e-05,             6.2541e-05,             6.2541e-05
                     91,                 1.6183,                 2.6328,                 2.2657,                0.25783,                0.44419,                0.34819,                0.21868,                 1.3492,                 2.0986,                 1.9758,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     92,                 1.5527,                 2.5808,                 2.2256,                0.24375,                0.48301,                0.35726,                0.22298,                 1.3435,                 2.0985,                 1.9784,             5.2127e-05,             5.2127e-05,             5.2127e-05
                     93,                 1.4838,                 2.4583,                 2.1619,                0.24565,                  0.464,                0.35455,                0.22018,                 1.3361,                 2.0975,                 1.9739,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     94,                 1.5188,                 2.5039,                 2.1728,                0.24415,                0.47402,                0.35631,                0.22247,                 1.3291,                  2.093,                 1.9686,             4.1712e-05,             4.1712e-05,             4.1712e-05
                     95,                 1.5177,                 2.5442,                  2.193,                0.24996,                0.45408,                0.35309,                0.22103,                 1.3246,                 2.0925,                 1.9661,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     96,                 1.5503,                 2.5196,                 2.1854,                0.25992,                0.43481,                0.36057,                  0.226,                 1.3175,                 2.0894,                 1.9643,             3.1297e-05,             3.1297e-05,             3.1297e-05
                     97,                 1.5446,                 2.4943,                 2.2007,                0.27326,                0.42429,                0.36004,                0.22778,                 1.3115,                 2.0986,                  1.959,              2.609e-05,              2.609e-05,              2.609e-05
                     98,                 1.5395,                 2.5009,                 2.1681,                0.26074,                0.45011,                0.36422,                0.23023,                 1.3134,                 2.0763,                 1.9521,             2.0882e-05,             2.0882e-05,             2.0882e-05
                     99,                 1.5622,                 2.5386,                 2.2435,                0.26676,                 0.4256,                0.37245,                0.23673,                 1.3057,                 2.0811,                 1.9443,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    100,                 1.4937,                 2.5196,                  2.116,                0.25775,                0.45247,                0.35981,                 0.2276,                 1.3108,                 2.0823,                 1.9413,             1.0467e-05,             1.0467e-05,             1.0467e-05
