                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.83454,                0.57442,                 1.0828,                0.97033,                0.98011,                0.98682,                0.75717,                0.88214,                0.41937,                 1.1337,             0.00040797,             0.00040797,             0.00040797
                     36,                0.82948,                0.57253,                 1.0794,                0.97491,                 0.9757,                0.98565,                0.73337,                0.91345,                0.42922,                 1.1592,             0.00040449,             0.00040449,             0.00040449
                     37,                0.82935,                0.57804,                 1.0873,                0.98705,                 0.9876,                0.99139,                0.76206,                0.88492,                0.39268,                 1.1132,             0.00040102,             0.00040102,             0.00040102
                     38,                0.82046,                0.56418,                 1.0756,                0.97413,                0.97394,                0.98839,                0.75738,                0.87569,                0.41388,                 1.1166,             0.00039755,             0.00039755,             0.00039755
                     39,                0.81887,                0.55799,                 1.0862,                0.96972,                0.97462,                0.98944,                0.74514,                0.89247,                0.41146,                 1.1295,             0.00039408,             0.00039408,             0.00039408
                     40,                0.81856,                0.54876,                 1.0775,                0.96748,                0.97524,                0.97987,                0.71545,                0.93788,                 0.4255,                 1.1956,             0.00039061,             0.00039061,             0.00039061
                     41,                0.81915,                0.54558,                 1.0797,                0.98456,                0.98607,                0.98982,                0.75746,                0.87511,                0.38866,                 1.1104,             0.00038714,             0.00038714,             0.00038714
                     42,                0.81915,                0.54874,                 1.0781,                0.97773,                0.98166,                0.98684,                0.73593,                0.91841,                0.42334,                  1.139,             0.00038366,             0.00038366,             0.00038366
                     43,                0.81028,                0.54449,                 1.0688,                0.96844,                0.98636,                0.98886,                0.75805,                0.87348,                0.39971,                 1.1034,             0.00038019,             0.00038019,             0.00038019
                     44,                0.79792,                0.53301,                 1.0652,                0.97238,                0.96399,                0.98502,                0.73468,                0.89698,                0.41933,                 1.1502,             0.00037672,             0.00037672,             0.00037672
