                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.82146,                0.57338,                 1.0829,                0.97568,                0.97469,                  0.987,                 0.7574,                 0.8655,                 0.4142,                 1.1595,             0.00040797,             0.00040797,             0.00040797
                     36,                0.81699,                0.56835,                 1.0782,                0.97601,                0.98538,                0.98882,                0.74746,                0.91329,                0.42076,                 1.1425,             0.00040449,             0.00040449,             0.00040449
                     37,                0.81843,                0.57173,                 1.0841,                0.92047,                0.92455,                0.96507,                0.72401,                0.87932,                0.51926,                 1.1705,             0.00040102,             0.00040102,             0.00040102
                     38,                0.80795,                0.55577,                 1.0777,                0.97701,                0.97643,                0.98622,                0.74289,                0.88511,                0.41839,                 1.1686,             0.00039755,             0.00039755,             0.00039755
                     39,                0.81059,                0.55696,                 1.0891,                0.97457,                0.97839,                0.98074,                0.70763,                0.97201,                0.41141,                 1.2286,             0.00039408,             0.00039408,             0.00039408
                     40,                0.81191,                0.54504,                 1.0818,                0.97292,                0.97348,                0.98566,                0.74219,                0.89364,                0.42118,                 1.1662,             0.00039061,             0.00039061,             0.00039061
                     41,                0.82025,                0.55502,                 1.0822,                0.96759,                0.97043,                 0.9842,                0.74635,                0.91321,                0.42456,                 1.1494,             0.00038714,             0.00038714,             0.00038714
                     42,                0.80907,                0.54318,                 1.0853,                 0.9666,                0.96822,                0.98337,                0.73447,                0.89526,                0.43054,                  1.165,             0.00038366,             0.00038366,             0.00038366
                     43,                0.79972,                0.53665,                  1.072,                0.97539,                0.98188,                0.98937,                0.75256,                0.89896,                0.40064,                 1.1536,             0.00038019,             0.00038019,             0.00038019
                     44,                0.79137,                0.52263,                 1.0679,                0.97954,                0.97564,                0.98978,                0.75755,                0.88229,                0.40505,                 1.1617,             0.00037672,             0.00037672,             0.00037672
                     45,                0.80725,                0.53869,                 1.0796,                0.96313,                0.97385,                 0.9806,                0.70989,                0.95473,                0.43102,                 1.2465,             0.00037325,             0.00037325,             0.00037325
                     46,                 0.7945,                0.52925,                 1.0665,                 0.9499,                0.94475,                  0.978,                0.72219,                0.94214,                0.47136,                 1.1673,             0.00036978,             0.00036978,             0.00036978
                     47,                0.78513,                0.51623,                 1.0562,                0.98153,                0.98765,                0.99261,                0.75031,                0.93061,                 0.3951,                 1.1138,             0.00036631,             0.00036631,             0.00036631
                     48,                0.79051,                0.50606,                 1.0558,                0.97961,                0.98075,                0.98803,                0.75928,                0.84797,                0.38151,                 1.1364,             0.00036283,             0.00036283,             0.00036283
                     49,                0.78241,                0.50724,                 1.0723,                0.97562,                0.98505,                0.98873,                0.76368,                0.85989,                0.37614,                 1.1474,             0.00035936,             0.00035936,             0.00035936
                     50,                 0.7978,                0.51646,                 1.0712,                0.97318,                0.96909,                0.98887,                   0.76,                0.88682,                0.40971,                 1.1317,             0.00035589,             0.00035589,             0.00035589
                     51,                0.78576,                0.51358,                 1.0673,                0.97868,                0.98437,                0.99106,                0.75017,                0.89147,                0.38883,                 1.1312,             0.00035242,             0.00035242,             0.00035242
                     52,                0.77795,                0.50165,                 1.0579,                 0.9786,                0.97392,                0.98438,                0.73848,                0.88648,                0.39442,                 1.1701,             0.00034895,             0.00034895,             0.00034895
                     53,                 0.7802,                0.50129,                 1.0641,                0.97459,                0.97422,                0.98158,                0.72195,                0.92329,                0.39635,                 1.2187,             0.00034548,             0.00034548,             0.00034548
                     54,                0.75799,                0.48828,                 1.0534,                0.98664,                0.98967,                0.99134,                0.76822,                0.86233,                0.36715,                 1.1405,             0.00034201,             0.00034201,             0.00034201
                     55,                0.77144,                0.49368,                 1.0578,                0.97731,                0.98261,                0.98776,                 0.7519,                0.88545,                0.37716,                 1.1536,             0.00033853,             0.00033853,             0.00033853
                     56,                 0.7651,                0.48759,                 1.0544,                0.97247,                0.98332,                0.99034,                0.75833,                0.91297,                0.40196,                 1.1182,             0.00033506,             0.00033506,             0.00033506
                     57,                0.75285,                0.47626,                 1.0537,                0.98095,                0.98883,                0.98652,                0.74711,                0.87777,                0.36275,                 1.1746,             0.00033159,             0.00033159,             0.00033159
                     58,                0.77619,                0.49039,                 1.0575,                 0.9802,                0.98846,                 0.9889,                0.76291,                0.86731,                0.36021,                 1.1545,             0.00032812,             0.00032812,             0.00032812
                     59,                0.75723,                0.48153,                 1.0535,                0.98716,                0.98376,                0.99033,                0.76865,                0.86008,                0.35446,                 1.1443,             0.00032465,             0.00032465,             0.00032465
                     60,                0.75096,                0.48124,                 1.0463,                0.97222,                0.97382,                0.98414,                0.74804,                 0.8667,                0.38367,                 1.1549,             0.00032118,             0.00032118,             0.00032118
                     61,                0.75212,                 0.4804,                  1.052,                0.98076,                0.98557,                0.98922,                0.76189,                0.87396,                0.36214,                 1.1423,              0.0003177,              0.0003177,              0.0003177
                     62,                 0.7448,                0.47634,                 1.0525,                 0.9861,                0.98631,                0.98996,                0.76457,                0.86061,                0.35264,                 1.1273,             0.00031423,             0.00031423,             0.00031423
                     63,                0.73685,                0.46855,                 1.0435,                0.98378,                0.98402,                0.98714,                0.75739,                0.87003,                0.35881,                  1.175,             0.00031076,             0.00031076,             0.00031076
                     64,                0.73903,                0.46163,                 1.0394,                0.97738,                0.97713,                0.98398,                0.72885,                0.91767,                0.38715,                 1.2019,             0.00030729,             0.00030729,             0.00030729
                     65,                0.74258,                0.46378,                 1.0408,                0.98466,                0.98132,                0.99013,                0.75836,                0.89177,                0.36936,                 1.1407,             0.00030382,             0.00030382,             0.00030382
                     66,                 0.7261,                0.46097,                 1.0428,                0.93538,                0.95312,                0.98014,                0.75612,                0.86203,                0.44632,                 1.1305,             0.00030035,             0.00030035,             0.00030035
                     67,                0.73374,                0.44848,                 1.0404,                0.96918,                0.98043,                0.98648,                0.75267,                0.88373,                0.38396,                 1.1516,             0.00029687,             0.00029687,             0.00029687
                     68,                0.73467,                0.45979,                 1.0474,                  0.984,                0.98075,                0.98785,                0.75534,                0.87418,                0.36275,                 1.1747,              0.0002934,              0.0002934,              0.0002934
                     69,                0.72921,                0.45265,                   1.04,                0.98373,                0.98616,                0.98938,                0.76864,                0.86068,                0.34972,                 1.1395,             0.00028993,             0.00028993,             0.00028993
                     70,                0.72466,                0.45677,                 1.0345,                0.98109,                0.98588,                0.98675,                0.77207,                0.86566,                0.35407,                 1.1195,             0.00028646,             0.00028646,             0.00028646
                     71,                0.71903,                0.44793,                 1.0311,                0.98282,                0.98371,                0.98826,                0.76426,                 0.8706,                0.35158,                 1.1512,             0.00028299,             0.00028299,             0.00028299
                     72,                0.72099,                0.44518,                 1.0367,                0.98681,                0.98325,                0.99172,                0.77162,                0.87787,                0.35371,                 1.1266,             0.00027952,             0.00027952,             0.00027952
                     73,                0.70589,                0.43465,                 1.0267,                0.97886,                 0.9868,                0.98895,                 0.7614,                0.88018,                0.35837,                 1.1362,             0.00027604,             0.00027604,             0.00027604
                     74,                0.71669,                0.44148,                 1.0254,                0.98157,                0.98401,                0.98928,                0.77785,                0.85001,                0.35229,                 1.1259,             0.00027257,             0.00027257,             0.00027257
                     75,                0.72279,                0.44273,                 1.0361,                0.95876,                0.95546,                0.98887,                0.74377,                0.92226,                0.40816,                 1.1889,              0.0002691,              0.0002691,              0.0002691
