                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.83078,                 0.5765,                   1.08,                0.97748,                0.97667,                0.98633,                0.74828,                0.86957,                0.40657,                 1.1006,             0.00040797,             0.00040797,             0.00040797
                     36,                0.82616,                 0.5746,                 1.0786,                0.93619,                0.95219,                0.98028,                0.70989,                 0.9358,                0.48767,                 1.1747,             0.00040449,             0.00040449,             0.00040449
                     37,                0.82683,                 0.5843,                 1.0857,                0.97437,                0.97826,                0.98598,                0.75148,                0.87327,                0.40142,                  1.114,             0.00040102,             0.00040102,             0.00040102
                     38,                0.82145,                0.56569,                 1.0699,                0.91009,                0.90489,                0.93858,                0.69344,                0.93736,                0.59524,                 1.1188,             0.00039755,             0.00039755,             0.00039755
                     39,                0.82134,                0.55991,                 1.0868,                0.95602,                0.97076,                0.98541,                0.74638,                0.87831,                0.43092,                 1.0829,             0.00039408,             0.00039408,             0.00039408
                     40,                0.82579,                0.55425,                  1.079,                0.97676,                0.97336,                0.98935,                0.74801,                 0.8959,                0.40775,                 1.0929,             0.00039061,             0.00039061,             0.00039061
                     41,                0.83203,                0.55225,                   1.08,                0.98806,                0.98624,                0.99199,                0.77545,                0.84446,                0.37565,                 1.0731,             0.00038714,             0.00038714,             0.00038714
                     42,                0.82321,                 0.5509,                 1.0837,                 0.9778,                0.98512,                0.99089,                0.75646,                0.89787,                 0.3883,                 1.0952,             0.00038366,             0.00038366,             0.00038366
                     43,                0.80439,                0.53722,                 1.0686,                0.97465,                0.98739,                0.99012,                0.75546,                0.89694,                0.39431,                 1.0935,             0.00038019,             0.00038019,             0.00038019
                     44,                 0.8052,                0.53119,                 1.0645,                0.97684,                0.96842,                0.98471,                0.73946,                 0.9401,                0.42748,                 1.1042,             0.00037672,             0.00037672,             0.00037672
                     45,                0.81194,                0.54443,                 1.0816,                 0.9689,                0.97605,                0.98465,                0.73195,                0.93316,                0.40967,                  1.156,             0.00037325,             0.00037325,             0.00037325
                     46,                 0.8048,                0.53033,                 1.0689,                0.95545,                0.95822,                0.97083,                0.73015,                0.90682,                0.44966,                 1.1014,             0.00036978,             0.00036978,             0.00036978
                     47,                0.79159,                0.51904,                 1.0565,                0.98803,                0.98881,                0.99042,                0.76342,                0.90528,                0.37521,                 1.1047,             0.00036631,             0.00036631,             0.00036631
                     48,                 0.8061,                0.51665,                 1.0585,                 0.9795,                0.97646,                0.98766,                0.75066,                0.88554,                0.38991,                 1.1069,             0.00036283,             0.00036283,             0.00036283
                     49,                0.78846,                0.51688,                 1.0676,                0.96794,                0.98373,                0.98783,                0.74136,                0.93094,                0.40281,                 1.1071,             0.00035936,             0.00035936,             0.00035936
                     50,                0.80168,                0.51565,                 1.0717,                0.98588,                  0.981,                0.99004,                0.75509,                0.87705,                0.38073,                 1.0967,             0.00035589,             0.00035589,             0.00035589
                     51,                0.79053,                0.51617,                 1.0664,                0.97243,                0.97363,                  0.987,                0.74631,                0.90853,                0.39447,                  1.123,             0.00035242,             0.00035242,             0.00035242
                     52,                0.78532,                0.51425,                 1.0601,                0.97611,                0.97612,                 0.9879,                0.73786,                0.93569,                0.40917,                 1.1099,             0.00034895,             0.00034895,             0.00034895
                     53,                0.79407,                0.51544,                 1.0628,                0.97879,                0.97789,                0.98425,                0.74456,                0.89136,                0.38393,                 1.1462,             0.00034548,             0.00034548,             0.00034548
                     54,                0.76862,                0.49987,                 1.0552,                0.97775,                0.98457,                0.98693,                 0.7601,                0.86798,                0.37351,                 1.1393,             0.00034201,             0.00034201,             0.00034201
                     55,                0.77815,                0.49981,                 1.0577,                0.98478,                0.97386,                0.98678,                0.76137,                 0.8727,                0.36967,                 1.1117,             0.00033853,             0.00033853,             0.00033853
                     56,                0.76305,                0.49558,                 1.0553,                0.97879,                0.97602,                0.99107,                0.77586,                0.86473,                0.37965,                 1.0951,             0.00033506,             0.00033506,             0.00033506
                     57,                 0.7558,                0.48537,                 1.0532,                0.97132,                0.96451,                 0.9837,                0.73821,                0.90386,                0.40089,                 1.1261,             0.00033159,             0.00033159,             0.00033159
                     58,                0.77268,                0.48996,                   1.06,                0.96395,                0.97272,                0.98281,                 0.7238,                0.91574,                0.39733,                 1.1882,             0.00032812,             0.00032812,             0.00032812
                     59,                0.76663,                0.48907,                 1.0611,                0.97539,                 0.9817,                0.98917,                0.76859,                 0.8683,                0.37141,                 1.0999,             0.00032465,             0.00032465,             0.00032465
                     60,                0.75424,                0.48164,                 1.0481,                0.97857,                0.97512,                0.98598,                0.76757,                 0.8702,                0.37245,                 1.1065,             0.00032118,             0.00032118,             0.00032118
                     61,                0.75626,                0.48212,                 1.0522,                0.96425,                0.96967,                0.98577,                 0.7591,                 0.8944,                 0.3839,                 1.1228,              0.0003177,              0.0003177,              0.0003177
                     62,                0.75401,                0.49057,                 1.0544,                0.97768,                0.97799,                0.98803,                 0.7601,                0.88435,                0.36797,                 1.1459,             0.00031423,             0.00031423,             0.00031423
                     63,                0.74805,                0.47861,                 1.0452,                0.98515,                0.98702,                0.98885,                0.77698,                0.86016,                0.35455,                 1.1049,             0.00031076,             0.00031076,             0.00031076
                     64,                0.74639,                0.46849,                 1.0407,                0.98192,                0.97754,                0.98942,                0.76626,                0.88477,                0.37548,                 1.1171,             0.00030729,             0.00030729,             0.00030729
                     65,                0.74251,                0.47168,                 1.0415,                0.96555,                 0.9645,                0.98496,                0.73408,                0.90097,                0.40378,                 1.1684,             0.00030382,             0.00030382,             0.00030382
                     66,                0.73405,                0.47015,                  1.045,                0.93345,                0.95503,                0.97595,                0.76925,                0.84408,                0.44074,                 1.0931,             0.00030035,             0.00030035,             0.00030035
                     67,                 0.7391,                0.45585,                 1.0499,                0.98898,                0.98866,                0.99228,                 0.7841,                0.84783,                 0.3411,                 1.0981,             0.00029687,             0.00029687,             0.00029687
                     68,                0.73625,                0.46055,                 1.0407,                 0.9882,                0.98693,                0.99033,                0.75642,                0.90392,                0.35948,                 1.1038,              0.0002934,              0.0002934,              0.0002934
                     69,                0.73633,                0.46017,                 1.0412,                0.97842,                0.97712,                0.98882,                 0.7352,                 1.0048,                0.38631,                 1.1496,             0.00028993,             0.00028993,             0.00028993
                     70,                0.72742,                0.45878,                 1.0383,                0.98348,                0.98505,                0.98681,                 0.7538,                 0.9053,                0.35402,                 1.1254,             0.00028646,             0.00028646,             0.00028646
                     71,                0.72581,                0.45103,                 1.0344,                0.98318,                0.98433,                0.98569,                0.76391,                0.87449,                0.35686,                 1.1427,             0.00028299,             0.00028299,             0.00028299
                     72,                0.73239,                 0.4534,                 1.0411,                0.98508,                0.98282,                0.99052,                0.78651,                 0.8623,                0.35016,                 1.0802,             0.00027952,             0.00027952,             0.00027952
                     73,                0.71181,                0.44178,                 1.0295,                 0.9828,                 0.9848,                0.98411,                0.75541,                0.88129,                0.35065,                 1.1357,             0.00027604,             0.00027604,             0.00027604
                     74,                0.72183,                0.44712,                   1.03,                0.97657,                0.98191,                0.98399,                0.76858,                0.85842,                0.35696,                 1.1182,             0.00027257,             0.00027257,             0.00027257
                     75,                0.72649,                0.44312,                 1.0355,                0.98178,                0.98471,                0.98767,                0.75174,                0.90345,                0.35493,                 1.1303,              0.0002691,              0.0002691,              0.0002691
                     76,                0.71053,                0.43627,                 1.0318,                0.97722,                 0.9844,                0.98618,                0.76177,                0.87355,                 0.3538,                 1.1296,             0.00026563,             0.00026563,             0.00026563
                     77,                0.71683,                0.43926,                 1.0361,                0.97753,                0.96884,                0.98647,                0.78414,                0.83975,                 0.3653,                 1.0767,             0.00026216,             0.00026216,             0.00026216
                     78,                0.71709,                 0.4384,                 1.0295,                0.97802,                0.97947,                0.98304,                0.76032,                0.88311,                0.36311,                 1.1183,             0.00025869,             0.00025869,             0.00025869
                     79,                0.71447,                0.43728,                 1.0304,                0.97875,                0.97571,                 0.9854,                0.77048,                0.90462,                0.36195,                  1.106,             0.00025522,             0.00025522,             0.00025522
                     80,                0.69806,                0.42746,                  1.028,                 0.9887,                0.98724,                0.98905,                 0.7607,                0.89773,                0.34599,                 1.1492,             0.00025174,             0.00025174,             0.00025174
                     81,                0.70745,                0.43725,                 1.0243,                0.98576,                0.98544,                 0.9909,                0.76613,                0.90548,                0.35161,                 1.1167,             0.00024827,             0.00024827,             0.00024827
                     82,                0.70584,                  0.433,                 1.0264,                0.98052,                0.98325,                0.98512,                0.76269,                0.87503,                 0.3461,                 1.1174,              0.0002448,              0.0002448,              0.0002448
                     83,                0.71637,                0.43633,                 1.0359,                0.98637,                0.98621,                0.98883,                0.75901,                0.90379,                0.34572,                 1.1105,             0.00024133,             0.00024133,             0.00024133
                     84,                0.69574,                0.42619,                 1.0224,                0.98248,                0.98871,                0.98866,                0.74593,                0.95222,                0.34993,                  1.148,             0.00023786,             0.00023786,             0.00023786
                     85,                0.69648,                0.42725,                 1.0188,                 0.9835,                0.98679,                0.98684,                0.76603,                0.88243,                0.33512,                 1.1396,             0.00023439,             0.00023439,             0.00023439
                     86,                0.69125,                0.41756,                 1.0184,                 0.9823,                0.98665,                0.98722,                0.75053,                0.88954,                0.34863,                 1.1692,             0.00023091,             0.00023091,             0.00023091
                     87,                0.68613,                0.41926,                 1.0148,                0.98161,                0.98471,                0.98683,                0.77061,                 0.8624,                0.33706,                 1.1117,             0.00022744,             0.00022744,             0.00022744
                     88,                0.67826,                0.41941,                 1.0151,                0.97884,                0.97737,                0.98719,                0.78147,                0.84171,                0.33548,                 1.0946,             0.00022397,             0.00022397,             0.00022397
                     89,                0.67485,                0.41657,                 1.0083,                0.98125,                0.98418,                0.98542,                0.77892,                0.85301,                0.34213,                 1.1045,              0.0002205,              0.0002205,              0.0002205
                     90,                0.66923,                0.40937,                 1.0034,                0.97381,                0.98765,                0.98678,                0.78225,                0.83809,                0.33858,                  1.105,             0.00021703,             0.00021703,             0.00021703
                     91,                  0.684,                0.41791,                 1.0155,                0.98019,                0.98514,                 0.9844,                0.76424,                0.87813,                0.34564,                  1.143,             0.00021356,             0.00021356,             0.00021356
                     92,                0.68266,                0.41389,                 1.0164,                0.98193,                0.98618,                0.98812,                0.77254,                0.86884,                0.34122,                 1.1049,             0.00021008,             0.00021008,             0.00021008
                     93,                0.67023,                0.41291,                 1.0083,                0.98883,                0.98731,                0.99194,                0.78133,                0.86887,                0.32943,                 1.0922,             0.00020661,             0.00020661,             0.00020661
                     94,                0.66539,                0.41332,                 1.0016,                0.98504,                0.98599,                0.98826,                0.75027,                 0.9234,                0.35117,                 1.1321,             0.00020314,             0.00020314,             0.00020314
                     95,                0.66191,                0.40749,                 1.0007,                0.98222,                0.98677,                0.98952,                0.75313,                0.92324,                0.34573,                  1.128,             0.00019967,             0.00019967,             0.00019967
                     96,                0.67648,                0.41285,                 1.0103,                0.98361,                0.98134,                0.98713,                0.77319,                 0.8764,                 0.3293,                 1.1069,              0.0001962,              0.0001962,              0.0001962
                     97,                0.66917,                0.40259,                 1.0054,                0.97934,                0.98567,                0.98846,                0.77259,                0.86643,                0.34095,                 1.1392,             0.00019273,             0.00019273,             0.00019273
                     98,                0.66702,                0.40469,                 1.0111,                0.98277,                0.98481,                0.98606,                0.77061,                0.87954,                0.33438,                 1.1304,             0.00018925,             0.00018925,             0.00018925
                     99,                0.65719,                0.39811,                0.99922,                0.98679,                0.98738,                0.98982,                0.78384,                0.86731,                0.32701,                 1.1165,             0.00018578,             0.00018578,             0.00018578
                    100,                0.66085,                0.40507,                 1.0066,                0.98597,                0.98778,                0.99006,                0.78429,                0.85527,                0.32951,                 1.1141,             0.00018231,             0.00018231,             0.00018231
                    101,                0.65193,                0.39391,                0.99665,                0.98201,                0.98585,                0.98713,                0.75933,                0.87424,                0.34254,                 1.1295,             0.00017884,             0.00017884,             0.00017884
                    102,                0.66644,                0.39958,                 1.0019,                0.98338,                0.98665,                0.98627,                0.76549,                 0.8871,                0.33916,                  1.112,             0.00017537,             0.00017537,             0.00017537
                    103,                0.65174,                0.39195,                 1.0039,                0.98191,                0.98959,                0.98747,                0.78241,                0.86148,                0.32598,                 1.0898,              0.0001719,              0.0001719,              0.0001719
                    104,                0.63939,                0.39348,                0.99602,                0.98528,                 0.9868,                0.98821,                0.76427,                0.90579,                0.33581,                 1.1169,             0.00016843,             0.00016843,             0.00016843
                    105,                0.65151,                0.40402,                 1.0006,                0.98521,                0.98685,                0.98996,                0.77139,                0.89688,                0.33121,                 1.1193,             0.00016495,             0.00016495,             0.00016495
                    106,                0.64406,                0.39536,                0.99582,                 0.9829,                0.98411,                0.98675,                0.76995,                 0.8673,                0.33886,                 1.1366,             0.00016148,             0.00016148,             0.00016148
                    107,                0.64201,                 0.3929,                0.99935,                0.98581,                0.98859,                0.98886,                0.77804,                0.86063,                0.32369,                 1.1154,             0.00015801,             0.00015801,             0.00015801
                    108,                0.63008,                 0.3886,                0.99337,                0.98612,                0.98637,                0.98779,                0.78603,                 0.8501,                0.32953,                 1.1269,             0.00015454,             0.00015454,             0.00015454
                    109,                0.63963,                0.38749,                 0.9961,                0.98273,                0.98329,                0.98627,                0.78312,                0.85512,                0.33254,                 1.1502,             0.00015107,             0.00015107,             0.00015107
                    110,                0.65051,                0.39327,                0.99895,                0.98592,                0.98659,                0.98628,                0.76539,                0.88643,                0.33494,                 1.1376,              0.0001476,              0.0001476,              0.0001476
                    111,                 0.6396,                0.38538,                0.99318,                0.98573,                0.98637,                0.98942,                0.78258,                 0.8603,                0.32362,                 1.1193,             0.00014412,             0.00014412,             0.00014412
                    112,                0.63859,                0.38371,                0.99364,                0.98368,                0.98564,                0.98766,                0.77364,                0.88106,                0.32752,                 1.1319,             0.00014065,             0.00014065,             0.00014065
                    113,                0.63303,                0.38979,                0.98698,                0.98293,                0.98625,                 0.9879,                0.77944,                0.88593,                0.32741,                 1.1144,             0.00013718,             0.00013718,             0.00013718
                    114,                0.63316,                0.38231,                0.98142,                0.98589,                0.98765,                0.98714,                0.76899,                0.90901,                0.33044,                 1.1099,             0.00013371,             0.00013371,             0.00013371
                    115,                0.63819,                0.39077,                0.99626,                0.98368,                0.98554,                0.98727,                0.77876,                 0.8663,                0.32549,                 1.1177,             0.00013024,             0.00013024,             0.00013024
                    116,                0.62258,                0.38295,                0.98311,                0.98171,                0.98632,                 0.9875,                0.78482,                0.84681,                0.32813,                 1.1105,             0.00012677,             0.00012677,             0.00012677
                    117,                0.62385,                0.37669,                0.99148,                0.98481,                0.99007,                0.98852,                0.75869,                 0.9356,                 0.3387,                 1.1323,             0.00012329,             0.00012329,             0.00012329
                    118,                0.62319,                0.37661,                0.98485,                0.98424,                0.98761,                0.98707,                0.77136,                0.88735,                0.32849,                 1.0994,             0.00011982,             0.00011982,             0.00011982
                    119,                0.62086,                0.37423,                0.98599,                0.98383,                0.98684,                0.98599,                0.75495,                0.89931,                 0.3318,                 1.1048,             0.00011635,             0.00011635,             0.00011635
                    120,                0.61706,                0.37445,                0.98217,                 0.9864,                0.98876,                0.98737,                0.75938,                0.90216,                 0.3312,                 1.1143,             0.00011288,             0.00011288,             0.00011288
                    121,                0.61882,                0.37732,                0.98205,                0.98292,                0.98384,                 0.9851,                0.77401,                0.87074,                 0.3259,                 1.1067,             0.00010941,             0.00010941,             0.00010941
                    122,                0.60903,                0.36734,                0.98005,                0.98407,                0.98369,                0.98596,                0.76902,                0.87685,                0.32656,                 1.1223,             0.00010594,             0.00010594,             0.00010594
                    123,                0.61811,                0.36793,                0.98713,                0.98539,                0.98485,                 0.9865,                 0.7755,                 0.8763,                0.32507,                 1.1241,             0.00010246,             0.00010246,             0.00010246
                    124,                0.60554,                0.36756,                0.98282,                0.98483,                0.98639,                0.98535,                0.77537,                0.87644,                 0.3321,                 1.1393,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                0.60925,                0.36906,                0.97772,                0.98437,                0.98477,                 0.9855,                0.77021,                0.88296,                 0.3299,                 1.1552,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.60952,                0.36918,                0.98417,                0.98292,                0.98608,                0.98576,                0.77153,                0.88905,                0.33242,                 1.1598,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                0.61025,                0.37169,                0.97971,                0.98583,                0.98672,                 0.9876,                0.78311,                0.85477,                0.32394,                 1.1349,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.60147,                 0.3637,                0.97599,                0.98629,                0.98729,                0.98694,                0.76713,                0.88927,                0.32975,                 1.1336,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.61205,                0.36707,                0.98391,                0.98582,                0.98632,                0.98581,                0.77186,                0.87542,                0.32281,                 1.1233,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.60015,                0.36101,                0.97697,                0.98574,                0.98709,                0.98708,                0.77141,                0.87015,                0.32717,                 1.1445,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                0.60192,                0.36375,                0.97836,                0.98364,                0.98775,                0.98718,                0.78518,                0.85916,                 0.3207,                 1.1399,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.60623,                0.36929,                0.97632,                0.98359,                0.98448,                0.98629,                0.76915,                0.88388,                0.32634,                 1.1255,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.58972,                0.35804,                0.96946,                0.98335,                0.98691,                0.98749,                 0.7811,                 0.8499,                0.31944,                 1.1216,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.59518,                0.36137,                0.97242,                0.98703,                0.98798,                0.98836,                0.78486,                0.85503,                0.32023,                 1.1226,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.59488,                0.35719,                0.97231,                0.98454,                 0.9876,                0.98837,                0.78397,                0.85833,                0.32212,                 1.1227,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.60244,                0.35962,                0.97757,                0.98465,                0.98888,                0.98975,                0.78549,                0.86253,                 0.3177,                 1.1202,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.59316,                0.35732,                0.97196,                 0.9842,                0.98818,                0.98813,                0.78386,                0.85901,                0.31635,                 1.1387,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.58652,                0.35026,                0.97479,                 0.9846,                  0.987,                0.98841,                0.77853,                0.86441,                 0.3165,                 1.1288,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.59118,                0.35561,                0.97536,                0.98387,                0.98723,                0.98815,                0.77942,                0.86197,                0.31735,                 1.1253,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.58115,                0.35357,                0.96815,                0.98442,                0.98635,                0.98818,                0.77169,                0.88479,                0.32292,                 1.1261,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.50149,                0.28467,                0.91063,                0.98482,                0.98779,                 0.9893,                0.77701,                0.87413,                0.32154,                 1.1351,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.49395,                0.26987,                0.90376,                0.98202,                0.98755,                0.98935,                0.77414,                0.87805,                0.32034,                 1.1226,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                0.48229,                0.26436,                0.89315,                0.98578,                0.98665,                 0.9892,                0.78427,                0.86032,                0.31814,                 1.1258,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                0.48119,                0.26563,                  0.903,                0.98543,                0.98665,                0.98936,                0.78229,                0.85467,                0.31654,                   1.12,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    145,                0.46662,                0.25891,                0.89027,                0.98575,                0.98604,                0.98878,                 0.7839,                0.86267,                0.31475,                 1.1015,              2.609e-05,              2.609e-05,              2.609e-05
                    146,                0.46938,                0.25881,                0.88975,                0.98515,                0.98551,                0.98768,                0.77744,                0.86095,                0.31591,                 1.1188,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    147,                0.46461,                 0.2578,                0.89205,                0.98555,                0.98557,                0.98842,                0.78063,                0.85572,                0.31685,                 1.1157,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    148,                0.46648,                0.25545,                0.89276,                0.98549,                0.98665,                0.98904,                0.77964,                0.86176,                0.31389,                 1.1175,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    149,                0.47238,                 0.2591,                0.89715,                0.98534,                0.98707,                0.98853,                0.78283,                0.85505,                0.31312,                 1.1159,             1.2203e-05,             1.2203e-05,             1.2203e-05
                    150,                0.46277,                0.25329,                0.88529,                0.98532,                  0.986,                0.98862,                0.78043,                 0.8598,                0.31481,                  1.115,             8.7316e-06,             8.7316e-06,             8.7316e-06
