                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.87416,                0.61311,                 1.2833,                0.96078,                0.97728,                 0.9854,                0.76698,                0.84669,                0.42972,                 1.3061,             0.00040797,             0.00040797,             0.00040797
                     36,                0.85709,                 0.6059,                 1.2736,                0.98338,                0.98728,                0.99068,                0.75797,                0.88474,                0.39228,                 1.3243,             0.00040449,             0.00040449,             0.00040449
                     37,                0.86004,                0.61329,                 1.2808,                0.98324,                0.98219,                0.98988,                0.75884,                0.86644,                0.39801,                 1.3005,             0.00040102,             0.00040102,             0.00040102
                     38,                0.85907,                 0.6061,                 1.2759,                0.97921,                0.97069,                0.98333,                0.74537,                0.89608,                0.42628,                 1.3602,             0.00039755,             0.00039755,             0.00039755
                     39,                0.85101,                 0.5881,                 1.2761,                0.94567,                0.93875,                0.97996,                 0.7482,                0.88372,                0.49067,                 1.3283,             0.00039408,             0.00039408,             0.00039408
                     40,                0.84755,                0.57499,                 1.2646,                0.97993,                0.97939,                0.99048,                0.75574,                0.87579,                0.39935,                 1.3005,             0.00039061,             0.00039061,             0.00039061
                     41,                0.85301,                0.58066,                 1.2708,                0.98933,                0.98988,                0.99285,                0.74555,                0.93309,                0.38061,                 1.3221,             0.00038714,             0.00038714,             0.00038714
                     42,                0.84355,                0.57674,                  1.263,                0.97696,                 0.9739,                0.98535,                 0.7367,                 0.9227,                0.41028,                 1.3536,             0.00038366,             0.00038366,             0.00038366
                     43,                0.83451,                0.57031,                 1.2534,                0.98805,                0.98311,                0.99243,                 0.7597,                0.88352,                0.38281,                 1.3233,             0.00038019,             0.00038019,             0.00038019
                     44,                0.83456,                0.56361,                 1.2438,                0.94808,                0.95836,                0.98405,                0.75191,                0.88645,                 0.4567,                 1.3132,             0.00037672,             0.00037672,             0.00037672
                     45,                0.84465,                0.57512,                 1.2625,                0.95385,                0.95786,                0.98389,                0.73741,                 0.8838,                0.42401,                 1.3536,             0.00037325,             0.00037325,             0.00037325
                     46,                0.83171,                0.55664,                 1.2443,                0.95129,                0.96242,                0.98856,                0.73433,                0.94834,                0.46707,                 1.3455,             0.00036978,             0.00036978,             0.00036978
                     47,                0.81549,                0.54069,                 1.2292,                0.98198,                0.98353,                0.98939,                0.74463,                0.93128,                 0.3816,                  1.344,             0.00036631,             0.00036631,             0.00036631
                     48,                0.81993,                 0.5312,                 1.2275,                0.97821,                 0.9757,                0.98625,                0.74288,                0.91022,                0.38655,                  1.368,             0.00036283,             0.00036283,             0.00036283
                     49,                0.82257,                0.53355,                 1.2435,                0.98251,                0.99382,                0.99174,                0.74702,                0.97399,                0.38708,                  1.343,             0.00035936,             0.00035936,             0.00035936
                     50,                0.82642,                0.53982,                 1.2408,                0.98387,                 0.9829,                0.98761,                0.74672,                0.89151,                 0.3724,                 1.3335,             0.00035589,             0.00035589,             0.00035589
                     51,                0.80976,                0.53626,                 1.2286,                0.97064,                0.97644,                 0.9869,                0.75249,                0.90617,                 0.4078,                  1.314,             0.00035242,             0.00035242,             0.00035242
                     52,                0.80571,                0.53399,                 1.2267,                0.98809,                0.98845,                0.98992,                0.74971,                0.90031,                0.37126,                 1.3394,             0.00034895,             0.00034895,             0.00034895
                     53,                0.80768,                0.53441,                 1.2236,                0.96673,                0.96876,                0.98605,                0.73242,                0.91693,                0.39846,                 1.3848,             0.00034548,             0.00034548,             0.00034548
                     54,                0.78863,                  0.518,                 1.2081,                0.97895,                 0.9852,                0.98888,                0.75414,                0.90234,                0.37469,                 1.3246,             0.00034201,             0.00034201,             0.00034201
                     55,                0.80784,                0.51803,                 1.2214,                0.97468,                0.97517,                0.98822,                0.73771,                0.93984,                0.39263,                 1.3549,             0.00033853,             0.00033853,             0.00033853
                     56,                0.78673,                0.50999,                 1.2108,                0.98164,                0.98394,                0.99223,                0.76947,                0.90663,                0.37302,                 1.2902,             0.00033506,             0.00033506,             0.00033506
                     57,                0.78168,                0.50596,                 1.2096,                0.95369,                0.95135,                0.97946,                0.75188,                0.87545,                0.41684,                 1.3128,             0.00033159,             0.00033159,             0.00033159
                     58,                0.79307,                0.51359,                 1.2089,                0.98345,                0.98286,                0.98872,                0.75131,                0.89218,                0.36785,                 1.3565,             0.00032812,             0.00032812,             0.00032812
                     59,                0.78888,                0.51078,                 1.2108,                0.97295,                0.97687,                0.98514,                0.72504,                0.93606,                0.39095,                 1.4107,             0.00032465,             0.00032465,             0.00032465
                     60,                0.78518,                0.50769,                 1.2036,                0.98246,                0.98041,                0.98721,                0.76896,                0.86293,                0.35486,                 1.3154,             0.00032118,             0.00032118,             0.00032118
                     61,                 0.7796,                0.50184,                 1.2037,                0.98126,                0.98347,                0.98927,                0.76665,                0.88348,                0.36074,                  1.316,              0.0003177,              0.0003177,              0.0003177
                     62,                0.77664,                0.50209,                 1.2052,                0.98304,                0.98709,                0.99049,                0.77416,                0.86876,                 0.3505,                 1.2978,             0.00031423,             0.00031423,             0.00031423
                     63,                 0.7646,                 0.4992,                 1.1906,                0.98357,                0.97934,                0.98776,                0.76026,                0.86924,                0.36293,                 1.3225,             0.00031076,             0.00031076,             0.00031076
                     64,                0.77435,                0.48759,                 1.1927,                0.98246,                0.98217,                0.98597,                 0.7763,                0.87083,                0.35995,                 1.2993,             0.00030729,             0.00030729,             0.00030729
                     65,                0.76381,                0.49065,                 1.1847,                0.98334,                0.98547,                0.99014,                0.75471,                0.89747,                0.36705,                 1.3285,             0.00030382,             0.00030382,             0.00030382
                     66,                0.76073,                0.49631,                 1.1937,                0.96407,                0.95441,                 0.9876,                0.74058,                0.93557,                0.41131,                 1.3438,             0.00030035,             0.00030035,             0.00030035
                     67,                0.75303,                0.47704,                 1.1912,                0.98447,                0.98008,                0.99121,                0.73272,                0.97666,                0.37689,                  1.369,             0.00029687,             0.00029687,             0.00029687
                     68,                0.75936,                0.48676,                 1.1961,                0.97861,                0.97954,                0.98947,                0.74971,                0.90102,                0.36668,                 1.3512,              0.0002934,              0.0002934,              0.0002934
                     69,                0.75514,                0.47877,                 1.1865,                0.97859,                 0.9821,                0.98887,                0.76896,                0.88332,                 0.3607,                 1.3177,             0.00028993,             0.00028993,             0.00028993
                     70,                0.74897,                0.47945,                 1.1824,                0.98397,                0.98782,                0.98846,                0.76809,                0.90208,                0.34885,                  1.317,             0.00028646,             0.00028646,             0.00028646
                     71,                0.74973,                0.46762,                  1.177,                0.98058,                 0.9833,                0.98543,                0.74808,                 0.9078,                0.36373,                 1.3858,             0.00028299,             0.00028299,             0.00028299
                     72,                0.75798,                0.46946,                 1.1878,                0.98581,                0.98498,                  0.989,                0.76396,                0.91402,                 0.3565,                 1.3198,             0.00027952,             0.00027952,             0.00027952
                     73,                0.73608,                0.46096,                 1.1698,                0.98294,                0.98667,                0.98778,                0.76225,                0.88742,                0.34744,                 1.3209,             0.00027604,             0.00027604,             0.00027604
                     74,                0.74183,                0.46134,                 1.1677,                0.97866,                0.97017,                0.98796,                0.74523,                0.90459,                0.36972,                 1.3418,             0.00027257,             0.00027257,             0.00027257
                     75,                0.75151,                0.46779,                 1.1771,                0.97369,                0.97429,                0.98745,                0.74988,                0.88428,                0.36443,                 1.3516,              0.0002691,              0.0002691,              0.0002691
                     76,                0.73209,                0.45638,                 1.1652,                0.98058,                 0.9836,                0.98956,                 0.7669,                0.87993,                0.34544,                 1.3548,             0.00026563,             0.00026563,             0.00026563
                     77,                0.74096,                0.46335,                  1.171,                0.97955,                0.97498,                0.98584,                0.76534,                0.86772,                0.36393,                 1.3311,             0.00026216,             0.00026216,             0.00026216
                     78,                 0.7342,                  0.458,                  1.163,                0.98539,                0.98401,                   0.99,                0.75849,                0.90103,                  0.355,                 1.3406,             0.00025869,             0.00025869,             0.00025869
                     79,                0.73028,                 0.4505,                 1.1625,                0.98277,                 0.9861,                0.99103,                0.77853,                0.87508,                0.34422,                 1.3026,             0.00025522,             0.00025522,             0.00025522
                     80,                0.72478,                0.44758,                 1.1592,                0.98395,                0.98604,                0.99002,                 0.7797,                0.85824,                0.34318,                 1.3107,             0.00025174,             0.00025174,             0.00025174
                     81,                0.73647,                0.45199,                 1.1657,                0.98809,                0.98578,                0.98955,                0.77402,                0.86997,                0.33152,                 1.3102,             0.00024827,             0.00024827,             0.00024827
                     82,                0.72276,                0.44929,                 1.1586,                0.98357,                0.98771,                0.99094,                0.77893,                0.85388,                0.33701,                 1.3194,              0.0002448,              0.0002448,              0.0002448
                     83,                0.72901,                 0.4507,                 1.1694,                0.97921,                0.98095,                 0.9909,                 0.7581,                0.91976,                0.36711,                 1.3359,             0.00024133,             0.00024133,             0.00024133
                     84,                0.71511,                 0.4461,                 1.1545,                0.98529,                0.98642,                0.98879,                0.76788,                0.87526,                0.32752,                 1.3307,             0.00023786,             0.00023786,             0.00023786
                     85,                0.71347,                0.44157,                 1.1484,                0.97917,                0.97259,                   0.99,                0.75653,                0.89673,                0.36003,                 1.3293,             0.00023439,             0.00023439,             0.00023439
                     86,                0.71395,                0.43835,                 1.1462,                0.98743,                0.98724,                0.99083,                 0.7621,                0.91306,                0.35134,                 1.3592,             0.00023091,             0.00023091,             0.00023091
                     87,                0.70046,                 0.4376,                 1.1381,                 0.9884,                0.98006,                0.99206,                 0.7661,                0.90195,                0.34462,                 1.3214,             0.00022744,             0.00022744,             0.00022744
                     88,                0.69551,                 0.4371,                 1.1352,                0.97644,                0.98777,                0.98443,                0.76013,                0.87943,                0.33865,                 1.3551,             0.00022397,             0.00022397,             0.00022397
                     89,                0.69963,                0.42991,                 1.1355,                0.98189,                0.98376,                0.99078,                0.77571,                0.87451,                0.33775,                 1.3137,              0.0002205,              0.0002205,              0.0002205
                     90,                0.68859,                0.42495,                 1.1269,                0.97594,                0.98068,                0.98376,                0.75529,                0.87764,                0.34547,                 1.3449,             0.00021703,             0.00021703,             0.00021703
                     91,                0.70007,                0.43354,                 1.1379,                0.98378,                0.99108,                0.99195,                0.78603,                0.87479,                0.32482,                  1.298,             0.00021356,             0.00021356,             0.00021356
                     92,                0.69194,                0.42871,                 1.1365,                0.98525,                0.98661,                 0.9871,                0.75869,                 0.9129,                0.33932,                 1.3437,             0.00021008,             0.00021008,             0.00021008
                     93,                0.68903,                0.43202,                 1.1302,                0.98506,                0.98837,                0.98864,                0.76704,                0.89412,                0.33099,                 1.3228,             0.00020661,             0.00020661,             0.00020661
                     94,                0.68624,                0.42706,                 1.1232,                0.98415,                0.98708,                0.98732,                0.75908,                0.91469,                0.33607,                 1.3419,             0.00020314,             0.00020314,             0.00020314
                     95,                0.68173,                0.41902,                 1.1197,                0.98326,                0.98356,                0.98832,                0.78629,                0.86448,                0.32355,                 1.3166,             0.00019967,             0.00019967,             0.00019967
                     96,                0.69651,                0.42973,                 1.1341,                0.98277,                0.98416,                0.98832,                0.78173,                0.86997,                0.32953,                 1.3269,              0.0001962,              0.0001962,              0.0001962
                     97,                0.68862,                0.42057,                 1.1244,                 0.9868,                0.98822,                0.98883,                0.76302,                0.90203,                0.32774,                 1.3509,             0.00019273,             0.00019273,             0.00019273
                     98,                 0.6843,                0.41919,                 1.1276,                0.98136,                0.98786,                0.98883,                0.77288,                0.87434,                0.32191,                 1.3289,             0.00018925,             0.00018925,             0.00018925
                     99,                0.67434,                0.41074,                 1.1159,                0.98437,                0.98924,                0.98989,                0.76422,                0.91692,                0.33836,                 1.3408,             0.00018578,             0.00018578,             0.00018578
                    100,                0.68322,                0.42116,                 1.1261,                0.98568,                0.97944,                0.98968,                0.76015,                 0.9116,                0.34557,                 1.3464,             0.00018231,             0.00018231,             0.00018231
                    101,                0.67138,                0.41315,                  1.115,                0.98465,                0.98729,                0.98892,                0.75789,                0.91106,                 0.3401,                 1.3729,             0.00017884,             0.00017884,             0.00017884
                    102,                0.68337,                0.41675,                 1.1222,                0.97848,                0.98532,                0.98769,                0.75608,                0.89915,                0.34533,                 1.3545,             0.00017537,             0.00017537,             0.00017537
                    103,                0.66513,                0.40936,                  1.116,                0.98666,                0.98633,                0.98968,                0.77077,                0.88427,                0.32348,                 1.3305,              0.0001719,              0.0001719,              0.0001719
                    104,                0.65796,                0.40877,                 1.1062,                0.98236,                0.97628,                0.98667,                 0.7711,                0.88252,                0.33585,                 1.3399,             0.00016843,             0.00016843,             0.00016843
                    105,                0.66543,                0.41438,                 1.1117,                 0.9883,                0.99003,                0.98898,                0.77609,                0.88698,                0.31731,                 1.3312,             0.00016495,             0.00016495,             0.00016495
                    106,                0.66336,                0.41301,                 1.1094,                0.99112,                0.99105,                0.99062,                0.78185,                0.86828,                0.31612,                 1.3162,             0.00016148,             0.00016148,             0.00016148
                    107,                0.66249,                0.41151,                 1.1132,                0.98982,                0.99084,                0.98979,                0.77298,                0.88626,                 0.3196,                 1.3488,             0.00015801,             0.00015801,             0.00015801
                    108,                0.64351,                0.40265,                 1.1022,                0.98808,                0.98845,                0.98778,                 0.7805,                0.86495,                0.31958,                 1.3305,             0.00015454,             0.00015454,             0.00015454
                    109,                0.65268,                0.40509,                 1.1028,                0.98405,                0.98131,                 0.9877,                0.76696,                0.87977,                0.33177,                 1.3474,             0.00015107,             0.00015107,             0.00015107
                    110,                0.66493,                0.40631,                 1.1093,                0.98213,                0.98892,                0.98942,                0.77151,                0.89688,                0.33058,                 1.3454,              0.0001476,              0.0001476,              0.0001476
                    111,                0.65609,                0.40247,                 1.1009,                0.98269,                0.98643,                0.98925,                0.76927,                0.87852,                0.33354,                 1.3538,             0.00014412,             0.00014412,             0.00014412
