                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.75938,                  3e-05,                 1.0945,                0.12734,                0.36483,                0.14575,                0.09331,                0.81278,                  6e-05,                 1.2611,             0.00040797,             0.00040797,             0.00040797
                     36,                0.75434,                  3e-05,                 1.0877,                0.08034,                0.50298,                0.13144,                0.08478,                0.78135,                0.00012,                 1.3054,             0.00040449,             0.00040449,             0.00040449
                     37,                0.75153,                  3e-05,                 1.0961,                0.08921,                0.38416,                0.10799,                0.07157,                0.79593,                  6e-05,                 1.2418,             0.00040102,             0.00040102,             0.00040102
                     38,                0.75899,                  3e-05,                 1.0955,                0.17654,                0.49015,                0.25416,                 0.1795,                0.79798,                  4e-05,                 1.2013,             0.00039755,             0.00039755,             0.00039755
                     39,                0.74473,                  3e-05,                 1.0982,                0.14102,                0.51298,                0.23385,                0.15891,                0.81175,                  4e-05,                 1.2145,             0.00039408,             0.00039408,             0.00039408
                     40,                0.74712,                  3e-05,                 1.0932,                0.13439,                0.47509,                0.19644,                0.13253,                0.82093,                  4e-05,                 1.2631,             0.00039061,             0.00039061,             0.00039061
                     41,                 0.7531,                  3e-05,                 1.0896,                0.10017,                0.38436,                0.17667,                  0.118,                0.79211,                  5e-05,                  1.207,             0.00038714,             0.00038714,             0.00038714
                     42,                0.74746,                  3e-05,                 1.0955,                0.08903,                0.40318,                0.12971,                0.08024,                0.82731,                  5e-05,                 1.3153,             0.00038366,             0.00038366,             0.00038366
                     43,                0.74102,                  3e-05,                 1.0895,                0.12141,                 0.5269,                0.18792,                0.12847,                 0.7417,                  7e-05,                 1.2038,             0.00038019,             0.00038019,             0.00038019
                     44,                0.73353,                  3e-05,                 1.0826,                0.14099,                0.50072,                0.19107,                0.13153,                0.77165,                  6e-05,                 1.2201,             0.00037672,             0.00037672,             0.00037672
                     45,                0.74197,                  3e-05,                 1.0913,                 0.1599,                0.49427,                0.26398,                0.18974,                0.77905,                  5e-05,                 1.1924,             0.00037325,             0.00037325,             0.00037325
                     46,                0.73613,                  3e-05,                 1.0781,                0.11575,                0.39365,                0.14919,                0.09679,                0.79732,                  4e-05,                 1.2239,             0.00036978,             0.00036978,             0.00036978
                     47,                0.72627,                  3e-05,                 1.0671,                0.22704,                0.47227,                0.29629,                0.21029,                0.86418,                  3e-05,                  1.223,             0.00036631,             0.00036631,             0.00036631
                     48,                 0.7348,                  3e-05,                 1.0688,                0.17291,                0.50363,                0.25392,                0.17836,                0.81865,                  4e-05,                 1.2439,             0.00036283,             0.00036283,             0.00036283
                     49,                0.72709,                  3e-05,                 1.0832,                0.22224,                0.51447,                0.28676,                0.20482,                0.78109,                  3e-05,                 1.1921,             0.00035936,             0.00035936,             0.00035936
                     50,                0.72991,                  3e-05,                 1.0822,                0.15501,                0.46457,                0.25336,                0.17431,                0.77379,                  4e-05,                 1.2508,             0.00035589,             0.00035589,             0.00035589
                     51,                0.72219,                  3e-05,                  1.076,                0.16494,                0.40216,                0.23404,                0.15736,                0.81651,                  5e-05,                 1.2599,             0.00035242,             0.00035242,             0.00035242
                     52,                0.72263,                  3e-05,                 1.0772,                0.17565,                0.40471,                0.22135,                0.14784,                 0.8076,                  4e-05,                 1.2767,             0.00034895,             0.00034895,             0.00034895
                     53,                0.72742,                  3e-05,                 1.0743,                0.19956,                0.51188,                0.27713,                0.19531,                0.77038,                  4e-05,                 1.2158,             0.00034548,             0.00034548,             0.00034548
                     54,                0.70321,                  3e-05,                 1.0629,                0.20086,                0.56642,                0.28675,                0.19859,                0.79893,                  4e-05,                  1.242,             0.00034201,             0.00034201,             0.00034201
                     55,                0.71332,                  3e-05,                 1.0708,                0.20706,                0.52706,                0.29992,                0.20502,                0.84249,                  3e-05,                 1.2982,             0.00033853,             0.00033853,             0.00033853
                     56,                0.70123,                  3e-05,                 1.0675,                0.23094,                0.46047,                0.32134,                0.23229,                0.78668,                  3e-05,                 1.1949,             0.00033506,             0.00033506,             0.00033506
                     57,                0.69621,                  3e-05,                 1.0703,                0.22132,                0.52399,                 0.3406,                0.24384,                0.81805,                  3e-05,                 1.2154,             0.00033159,             0.00033159,             0.00033159
                     58,                0.71293,                  3e-05,                 1.0699,                0.27591,                0.48553,                0.35736,                0.25809,                0.79924,                  3e-05,                 1.2359,             0.00032812,             0.00032812,             0.00032812
                     59,                 0.7017,                  3e-05,                 1.0709,                0.31161,                0.45199,                0.32235,                0.23154,                0.80495,                  3e-05,                 1.2273,             0.00032465,             0.00032465,             0.00032465
                     60,                0.69992,                  3e-05,                 1.0644,                0.25202,                0.52363,                 0.3201,                0.22955,                0.79132,                  3e-05,                 1.2102,             0.00032118,             0.00032118,             0.00032118
                     61,                0.69618,                  3e-05,                 1.0645,                 0.1999,                0.44104,                0.25438,                0.17834,                0.79698,                  4e-05,                 1.1946,              0.0003177,              0.0003177,              0.0003177
                     62,                0.68555,                  3e-05,                 1.0626,                0.29315,                 0.4809,                0.36227,                0.26385,                0.79819,                  3e-05,                 1.2005,             0.00031423,             0.00031423,             0.00031423
                     63,                0.68971,                  3e-05,                 1.0563,                0.26308,                0.47357,                 0.3384,                0.24589,                 0.7949,                  3e-05,                 1.2069,             0.00031076,             0.00031076,             0.00031076
                     64,                0.68676,                  3e-05,                 1.0556,                0.23591,                0.54105,                0.34345,                0.24122,                 0.8148,                  3e-05,                 1.2505,             0.00030729,             0.00030729,             0.00030729
                     65,                0.68128,                  3e-05,                 1.0534,                0.25791,                0.46567,                0.33785,                0.24027,                0.80502,                  3e-05,                 1.2501,             0.00030382,             0.00030382,             0.00030382
                     66,                0.67405,                  3e-05,                 1.0557,                  0.209,                0.54593,                0.30049,                0.21079,                0.83251,                  3e-05,                 1.2405,             0.00030035,             0.00030035,             0.00030035
                     67,                0.67046,                  3e-05,                 1.0565,                0.23005,                0.53906,                 0.3359,                0.24042,                0.82624,                  3e-05,                 1.2661,             0.00029687,             0.00029687,             0.00029687
                     68,                0.67474,                  3e-05,                 1.0557,                0.25621,                0.49206,                0.35956,                0.25449,                0.84006,                  3e-05,                 1.2611,              0.0002934,              0.0002934,              0.0002934
                     69,                 0.6772,                  3e-05,                 1.0536,                0.21827,                0.48361,                0.30768,                 0.2099,                0.84732,                  3e-05,                 1.2828,             0.00028993,             0.00028993,             0.00028993
                     70,                0.67137,                  3e-05,                 1.0518,                0.22522,                0.44524,                0.29319,                0.20573,                0.80058,                  3e-05,                 1.2628,             0.00028646,             0.00028646,             0.00028646
                     71,                0.67325,                  3e-05,                 1.0452,                0.22551,                0.45236,                 0.3048,                 0.2109,                0.82588,                  3e-05,                 1.3006,             0.00028299,             0.00028299,             0.00028299
                     72,                0.66923,                  3e-05,                 1.0501,                0.22533,                0.47094,                0.30383,                0.21709,                0.80044,                  3e-05,                 1.2444,             0.00027952,             0.00027952,             0.00027952
                     73,                0.66092,                  3e-05,                 1.0465,                0.25775,                0.44375,                0.30603,                0.22004,                0.81238,                  3e-05,                 1.2447,             0.00027604,             0.00027604,             0.00027604
                     74,                0.66886,                  3e-05,                 1.0438,                0.28267,                0.48347,                0.35108,                0.25755,                 0.8098,                  3e-05,                 1.2134,             0.00027257,             0.00027257,             0.00027257
                     75,                0.66924,                  3e-05,                 1.0495,                0.27863,                0.51814,                0.36666,                0.26487,                0.83551,                  3e-05,                 1.2302,              0.0002691,              0.0002691,              0.0002691
                     76,                0.64969,                  3e-05,                 1.0421,                0.28401,                0.52184,                0.36434,                0.26693,                0.79507,                  3e-05,                 1.2241,             0.00026563,             0.00026563,             0.00026563
                     77,                 0.6601,                  3e-05,                 1.0475,                0.23601,                0.50542,                0.31257,                 0.2217,                0.81361,                  3e-05,                 1.2841,             0.00026216,             0.00026216,             0.00026216
                     78,                0.65809,                  3e-05,                 1.0475,                0.24547,                0.50357,                0.33449,                0.23724,                0.84821,                  3e-05,                 1.2751,             0.00025869,             0.00025869,             0.00025869
                     79,                0.66009,                  3e-05,                 1.0452,                 0.2426,                0.49147,                0.30646,                0.21817,                0.84277,                  3e-05,                  1.263,             0.00025522,             0.00025522,             0.00025522
                     80,                 0.6467,                  3e-05,                 1.0424,                0.23507,                0.46421,                0.30448,                0.21373,                0.80893,                  3e-05,                  1.283,             0.00025174,             0.00025174,             0.00025174
                     81,                0.65458,                  3e-05,                 1.0409,                 0.2221,                0.52396,                0.33861,                0.24491,                 0.8025,                  3e-05,                 1.2522,             0.00024827,             0.00024827,             0.00024827
                     82,                0.65316,                  3e-05,                 1.0413,                0.25162,                0.53356,                0.36953,                0.26809,                0.82291,                  3e-05,                  1.223,              0.0002448,              0.0002448,              0.0002448
                     83,                0.65963,                  3e-05,                 1.0506,                0.24353,                0.50021,                 0.3352,                0.24252,                0.83456,                  3e-05,                 1.2273,             0.00024133,             0.00024133,             0.00024133
                     84,                0.64204,                  3e-05,                 1.0388,                0.24156,                0.48608,                0.32647,                0.23225,                0.83826,                  3e-05,                  1.281,             0.00023786,             0.00023786,             0.00023786
                     85,                0.63989,                  3e-05,                 1.0362,                0.23378,                0.52555,                0.33695,                0.24226,                0.82462,                  3e-05,                 1.2672,             0.00023439,             0.00023439,             0.00023439
                     86,                0.63734,                  3e-05,                 1.0333,                0.30619,                0.48818,                0.37917,                0.27684,                0.79437,                  3e-05,                 1.2376,             0.00023091,             0.00023091,             0.00023091
                     87,                0.63002,                  3e-05,                 1.0261,                 0.2634,                0.51777,                0.35539,                0.25544,                0.84288,                  3e-05,                 1.2541,             0.00022744,             0.00022744,             0.00022744
                     88,                0.62716,                  3e-05,                 1.0268,                0.27207,                0.51122,                 0.3804,                0.27827,                0.82398,                  3e-05,                  1.236,             0.00022397,             0.00022397,             0.00022397
                     89,                0.62856,                  3e-05,                 1.0258,                0.28298,                0.52608,                0.36535,                0.26886,                0.79886,                  3e-05,                 1.2068,              0.0002205,              0.0002205,              0.0002205
                     90,                0.61681,                  3e-05,                 1.0204,                0.28199,                0.50887,                0.39016,                0.28154,                 0.8127,                  3e-05,                 1.2365,             0.00021703,             0.00021703,             0.00021703
                     91,                0.62956,                  3e-05,                 1.0293,                0.32306,                0.49914,                0.38054,                0.27194,                0.85084,                  3e-05,                  1.284,             0.00021356,             0.00021356,             0.00021356
                     92,                0.62869,                  3e-05,                 1.0305,                 0.3047,                0.52515,                0.37644,                0.27159,                0.82894,                  3e-05,                 1.2663,             0.00021008,             0.00021008,             0.00021008
                     93,                 0.6194,                  3e-05,                 1.0236,                0.25161,                 0.5221,                0.35246,                 0.2497,                0.85007,                  3e-05,                 1.2787,             0.00020661,             0.00020661,             0.00020661
                     94,                0.62806,                  3e-05,                  1.021,                0.29382,                0.50601,                0.36715,                0.26106,                 0.8341,                  3e-05,                 1.2803,             0.00020314,             0.00020314,             0.00020314
                     95,                0.61699,                  3e-05,                 1.0186,                0.29836,                0.50625,                0.37139,                0.26729,                0.83875,                  3e-05,                 1.2573,             0.00019967,             0.00019967,             0.00019967
                     96,                 0.6254,                  3e-05,                 1.0257,                0.30734,                0.48929,                0.36928,                 0.2694,                0.81527,                  3e-05,                 1.2167,              0.0001962,              0.0001962,              0.0001962
                     97,                0.62071,                  3e-05,                 1.0204,                0.27802,                0.50364,                0.34176,                0.24617,                0.81876,                  3e-05,                 1.2353,             0.00019273,             0.00019273,             0.00019273
                     98,                 0.6205,                  3e-05,                 1.0213,                0.27603,                0.50799,                0.37736,                0.26826,                0.85297,                  3e-05,                  1.264,             0.00018925,             0.00018925,             0.00018925
                     99,                0.61152,                  3e-05,                 1.0154,                0.31004,                0.50702,                0.40105,                0.29483,                0.81009,                  3e-05,                 1.2339,             0.00018578,             0.00018578,             0.00018578
                    100,                0.61006,                  3e-05,                 1.0217,                0.28894,                0.48682,                0.36998,                0.26638,                0.83415,                  3e-05,                 1.2726,             0.00018231,             0.00018231,             0.00018231
                    101,                0.60212,                  3e-05,                 1.0103,                 0.3079,                0.49729,                0.39555,                0.28174,                0.84153,                  3e-05,                 1.2828,             0.00017884,             0.00017884,             0.00017884
                    102,                0.61321,                  3e-05,                 1.0171,                0.32364,                0.50566,                 0.3812,                  0.276,                0.85028,                  3e-05,                 1.2806,             0.00017537,             0.00017537,             0.00017537
                    103,                 0.6017,                  3e-05,                 1.0153,                0.31949,                0.47804,                0.39785,                0.28824,                0.84593,                  3e-05,                 1.2541,              0.0001719,              0.0001719,              0.0001719
                    104,                0.59475,                  3e-05,                 1.0116,                0.30007,                0.52294,                0.38253,                0.27665,                0.83813,                  3e-05,                 1.2631,             0.00016843,             0.00016843,             0.00016843
                    105,                0.60146,                  3e-05,                 1.0142,                0.29798,                0.50241,                0.39338,                0.28266,                0.84647,                  3e-05,                 1.2677,             0.00016495,             0.00016495,             0.00016495
                    106,                0.59779,                  3e-05,                 1.0121,                0.27266,                0.53786,                0.38622,                  0.277,                0.84281,                  3e-05,                 1.2686,             0.00016148,             0.00016148,             0.00016148
                    107,                0.59938,                  3e-05,                 1.0183,                0.29182,                0.52468,                0.39551,                0.28731,                0.83324,                  3e-05,                 1.2437,             0.00015801,             0.00015801,             0.00015801
