                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.0841,                 1.0316,                 1.3596,                0.84731,                0.87998,                0.94481,                0.70102,                0.95577,                0.67874,                 1.3119,             0.00035242,             0.00035242,             0.00035242
                     52,                 1.0944,                 1.0393,                 1.3704,                0.88039,                0.89583,                0.95449,                 0.6794,                0.99761,                 0.6091,                 1.3873,             0.00034895,             0.00034895,             0.00034895
                     53,                 1.0897,                 1.0207,                 1.3656,                0.83589,                0.88197,                0.93166,                 0.6924,                0.94716,                0.67701,                 1.3074,             0.00034548,             0.00034548,             0.00034548
                     54,                 1.0628,                  1.016,                 1.3435,                0.84324,                0.87427,                0.93001,                0.68697,                0.98534,                0.68296,                 1.3125,             0.00034201,             0.00034201,             0.00034201
                     55,                 1.0818,                 1.0063,                 1.3553,                0.89547,                0.90236,                0.96762,                 0.7263,                0.92385,                 0.5646,                 1.3134,             0.00033853,             0.00033853,             0.00033853
                     56,                 1.0561,                0.98265,                 1.3472,                0.93301,                0.92517,                0.97598,                0.72543,                0.96049,                0.52919,                 1.3062,             0.00033506,             0.00033506,             0.00033506
                     57,                 1.0474,                0.96433,                 1.3421,                 0.7388,                0.85333,                0.88223,                0.63698,                 1.0396,                0.86964,                 1.3359,             0.00033159,             0.00033159,             0.00033159
                     58,                 1.0721,                0.99257,                 1.3501,                 0.8567,                0.87485,                0.93339,                0.70066,                0.92528,                0.65543,                 1.3207,             0.00032812,             0.00032812,             0.00032812
                     59,                 1.0858,                 1.0058,                 1.3674,                0.89799,                0.88891,                0.96071,                0.68279,                 1.0253,                0.61142,                 1.4287,             0.00032465,             0.00032465,             0.00032465
                     60,                 1.0717,                0.97518,                 1.3517,                0.82275,                0.86353,                0.92746,                0.69646,                0.93666,                0.69401,                 1.2983,             0.00032118,             0.00032118,             0.00032118
                     61,                  1.064,                0.97357,                 1.3505,                0.86762,                0.89063,                0.95082,                0.71661,                0.91657,                0.63726,                 1.2903,              0.0003177,              0.0003177,              0.0003177
