                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 0.8924,                 1.2857,                 1.1652,                 0.7583,                0.85055,                  0.882,                0.70558,                0.75009,                 1.0047,                  1.126,             0.00034895,             0.00034895,             0.00034895
                     36,                0.87213,                 1.2635,                 1.1109,                0.76278,                0.84689,                0.89344,                0.70962,                0.76674,                0.98542,                 1.1167,             0.00034374,             0.00034374,             0.00034374
                     37,                0.89091,                 1.2804,                 1.1244,                0.76088,                0.87263,                0.90976,                 0.7302,                0.75206,                0.91516,                 1.1286,             0.00033853,             0.00033853,             0.00033853
                     38,                0.86161,                 1.2317,                 1.1191,                0.81297,                0.90405,                   0.94,                0.74797,                0.75353,                0.87473,                 1.1502,             0.00033333,             0.00033333,             0.00033333
                     39,                0.85728,                 1.1953,                 1.1155,                0.83233,                0.90851,                0.93809,                0.74174,                0.73939,                0.87695,                 1.1502,             0.00032812,             0.00032812,             0.00032812
                     40,                0.80645,                 1.1354,                 1.0759,                0.82733,                0.93062,                0.94471,                0.75476,                0.74511,                0.87259,                 1.1548,             0.00032291,             0.00032291,             0.00032291
                     41,                0.89664,                 1.2046,                 1.1695,                0.85237,                0.92635,                0.96138,                 0.7644,                0.75806,                0.85128,                 1.1485,              0.0003177,              0.0003177,              0.0003177
                     42,                0.90498,                 1.1876,                 1.1379,                0.90399,                0.91566,                0.96789,                0.73614,                0.81427,                0.85633,                 1.1442,              0.0003125,              0.0003125,              0.0003125
                     43,                 0.8878,                 1.1549,                 1.0874,                0.85699,                0.93435,                 0.9608,                0.74596,                0.79278,                0.83319,                   1.13,             0.00030729,             0.00030729,             0.00030729
                     44,                0.86116,                 1.1874,                 1.1249,                0.88257,                0.92947,                0.96491,                0.77161,                0.76089,                0.78866,                  1.124,             0.00030208,             0.00030208,             0.00030208
                     45,                0.83312,                 1.1316,                 1.0963,                0.87351,                0.92905,                0.96268,                0.76799,                0.76243,                0.80483,                 1.1325,             0.00029687,             0.00029687,             0.00029687
                     46,                0.82324,                 1.1007,                 1.0894,                0.81798,                0.94437,                0.95433,                0.76273,                0.75165,                0.83446,                  1.117,             0.00029167,             0.00029167,             0.00029167
